player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Erling Haaland,9,NOR,FW,20,90,0,0,0,0,1,0,0,0,24,0,0,0,0.0,0.0,0.1,1,0,17,17,100.0,1,9,1,2,0
Marco Reus,11,GER,"LW,RM,AM",31,90,0,0,0,0,1,0,0,0,46,2,0,2,0.1,0.1,0.1,3,0,29,36,80.6,4,24,2,1,0
Ansgar Knauff,36,GER,RW,19,67,0,0,0,0,0,0,0,0,20,1,0,0,0.0,0.0,0.0,0,0,8,14,57.1,0,9,1,0,0
Gio Reyna,32,USA,"CM,RW",18,23,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,8,10,80.0,0,9,0,1,0
Mahmoud Dahoud,8,GER,LM,25,75,0,0,0,0,4,1,0,0,42,2,1,3,0.2,0.2,0.1,2,1,17,25,68.0,4,20,1,2,2
Thorgan Hazard,10,BEL,LW,28,15,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,1,0,10,12,83.3,3,5,0,1,1
Emre Can,23,GER,"CM,CB,DM",27,90,0,0,0,0,1,0,0,0,50,2,1,2,0.0,0.0,0.0,4,0,33,40,82.5,0,34,1,3,2
Jude Bellingham,22,ENG,"RM,DM",17,79,1,0,0,0,1,1,1,0,40,2,0,3,0.1,0.1,0.0,1,0,22,29,75.9,4,24,1,1,0
Julian Brandt,19,GER,CM,24,11,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,7,10,70.0,1,9,0,1,1
Raphaël Guerreiro,13,POR,"LB,LM",27,90,0,0,0,0,0,0,0,0,54,1,1,2,0.0,0.0,0.1,1,0,44,50,88.0,3,36,2,2,1
Mats Hummels,15,GER,CB,32,90,0,0,0,0,1,0,0,0,82,0,1,2,0.0,0.0,0.0,0,0,64,74,86.5,2,65,1,0,0
Manuel Akanji,16,SUI,CB,25,90,0,0,0,0,1,1,0,0,89,0,0,1,0.1,0.1,0.0,1,0,71,78,91.0,3,64,0,1,0
Mateu Morey,2,ESP,RB,21,80,0,0,0,0,0,0,0,0,43,2,2,1,0.0,0.0,0.0,0,0,26,32,81.3,1,23,0,0,0
Steffen Tigges,27,GER,RW,22,10,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,1,1,0,0,0
Marwin Hitz,35,SUI,GK,33,90,0,0,0,0,0,0,0,0,48,1,0,0,0.0,0.0,0.0,0,0,36,42,85.7,0,27,0,0,0
