player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Daniel Ciofani,9,ITA,FW,37,59,0,0,0,0,2,0,0,0,11,0,0,0,0.2,0.2,0.0,1,0,5,8,62.5,1,5,1,0,0
Cyriel Dessers,90,NGA,FW,28,31,0,0,0,0,1,0,0,0,9,0,0,0,0.1,0.1,0.2,1,0,5,7,71.4,1,6,0,2,1
David Okereke,77,NGA,"FW,LW",25,71,1,0,0,0,1,1,0,0,24,0,0,1,0.0,0.0,0.0,1,0,7,11,63.6,1,12,2,4,0
Luca Zanimacchia,98,ITA,RW,24,19,0,0,0,0,1,0,0,0,12,1,0,0,0.0,0.0,0.0,2,0,7,8,87.5,0,7,0,0,0
Soualiho Meïté,28,FRA,"CM,DM",28,90,0,1,0,0,0,0,0,0,52,2,2,0,0.0,0.0,0.1,4,1,35,42,83.3,10,28,1,2,1
Michele Castagnetti,19,ITA,CM,33,59,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.1,4,0,26,30,86.7,7,13,1,0,0
Felix Afena-Gyan,20,GHA,"LW,RW",20,31,0,0,0,0,1,0,0,0,11,0,0,0,0.1,0.1,0.0,0,0,6,8,75.0,0,8,0,0,0
Marco Benassi,26,ITA,"CM,DM,RM",28,90,0,0,0,0,3,2,0,0,37,0,0,0,0.3,0.3,0.1,2,0,22,28,78.6,0,16,1,0,0
Emanuele Valeri,3,ITA,"WB,LB,LM",24,90,0,0,0,0,1,0,0,0,47,1,1,0,0.0,0.0,0.0,3,1,22,36,61.1,1,19,1,1,0
Leonardo Sernicola,17,ITA,"WB,RB,RM",25,90,0,0,0,0,1,0,0,0,42,2,2,1,0.0,0.0,0.4,4,0,27,31,87.1,2,26,7,3,1
Johan Vásquez,5,MEX,CB,24,90,0,0,0,0,0,0,0,0,49,1,3,3,0.0,0.0,0.0,0,0,24,34,70.6,1,19,0,1,0
Vlad Chiricheș,21,ROU,CB,33,90,0,0,0,0,0,0,0,0,54,1,2,5,0.0,0.0,0.0,0,0,40,43,93.0,0,23,0,0,0
Matteo Bianchetti,15,ITA,CB,29,66,0,0,0,0,0,0,0,0,36,0,1,2,0.0,0.0,0.0,0,0,15,24,62.5,1,10,0,0,0
Cristian Buonaiuto,10,ITA,"AM,LM",30,24,0,0,0,0,1,0,0,0,17,0,1,0,0.2,0.2,0.0,2,0,10,11,90.9,3,14,3,2,0
Marco Carnesecchi,12,ITA,GK,22,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,0,0,22,36,61.1,0,13,0,0,0
