player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Tammy Abraham,9,ENG,FW,25,89,1,0,0,0,2,1,0,0,34,2,0,0,0.2,0.2,0.0,1,0,14,26,53.8,4,20,4,1,1
Ola Solbakken,18,NOR,FW,24,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,0,0,0,0
Andrea Belotti,11,ITA,FW,29,45,0,0,0,0,2,0,0,0,22,0,0,1,0.1,0.1,0.1,3,0,8,13,61.5,1,12,2,3,0
Stephan El Shaarawy,92,ITA,FW,30,45,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,3,0,16,20,80.0,0,19,2,3,2
Lorenzo Pellegrini,7,ITA,AM,26,90,0,0,0,0,4,0,0,0,57,2,1,0,0.5,0.5,0.1,4,0,28,41,68.3,3,23,1,2,1
Nemanja Matić,8,SRB,CM,34,90,0,0,0,0,0,0,1,0,44,4,1,2,0.0,0.0,0.0,1,0,32,36,88.9,3,21,0,1,1
Bryan Cristante,4,ITA,"CB,CM",28,90,0,0,0,0,0,0,1,0,37,1,2,1,0.0,0.0,0.0,0,0,27,30,90.0,3,10,0,0,0
Leonardo Spinazzola,37,ITA,WB,30,90,0,0,0,0,1,0,0,0,51,0,1,1,0.1,0.1,0.4,4,0,33,43,76.7,4,32,4,4,1
Zeki Çelik,19,TUR,WB,26,90,0,1,0,0,0,0,0,0,72,5,1,1,0.0,0.0,0.3,3,2,42,63,66.7,5,30,4,1,0
Roger Ibanez,3,BRA,CB,24,90,0,0,0,0,0,0,1,0,36,2,0,2,0.0,0.0,0.0,0,0,21,27,77.8,2,15,0,1,1
Marash Kumbulla,24,ALB,CB,23,14,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,0,0
Edoardo Bove,52,ITA,CM,20,74,0,0,0,0,0,0,0,0,43,2,1,2,0.0,0.0,0.1,1,0,22,35,62.9,7,17,0,0,0
Mohamed Camara,20,GUI,CM,26,2,0,0,0,0,1,0,0,0,4,1,0,0,0.1,0.1,0.0,0,0,0,1,0.0,0,1,1,0,0
Gianluca Mancini,23,ITA,CB,27,90,0,0,0,0,1,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,18,22,81.8,0,15,1,2,1
Rui Patrício,1,POR,GK,35,90,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.0,0,0,12,19,63.2,0,8,0,0,0
