player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Diogo Jota,20,POR,FW,25,45,0,0,0,0,1,0,0,0,22,1,0,0,0.1,0.1,0.0,1,0,8,12,66.7,2,13,2,4,1
Roberto Firmino,9,BRA,FW,30,45,1,0,0,0,1,1,0,0,34,4,0,0,0.1,0.1,0.0,1,0,17,21,81.0,3,15,1,3,1
Sadio Mané,10,SEN,LW,29,58,0,0,0,0,2,0,0,0,24,1,0,3,0.4,0.4,0.1,2,0,11,15,73.3,2,15,0,2,0
Luis Díaz,23,COL,LW,25,32,0,0,0,0,2,0,0,0,29,0,0,0,0.2,0.2,0.0,1,0,20,25,80.0,2,19,2,2,1
Mohamed Salah,11,EGY,RW,29,90,1,0,0,0,2,1,0,0,45,1,0,2,0.1,0.1,0.0,2,0,21,32,65.6,4,22,3,4,2
Thiago Alcántara,6,ESP,LM,30,85,0,0,0,0,1,0,0,0,49,3,1,0,0.0,0.0,0.0,3,0,31,36,86.1,4,15,1,2,1
James Milner,7,ENG,LM,36,5,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,6,7,85.7,0,5,0,0,0
Fabinho,3,BRA,CM,28,58,0,0,0,0,1,0,0,0,32,0,1,3,0.0,0.0,0.0,1,0,19,24,79.2,2,15,1,1,1
Jordan Henderson,14,ENG,CM,31,32,0,0,0,0,0,0,0,0,46,0,2,0,0.0,0.0,0.0,1,0,40,44,90.9,0,18,0,0,0
Harvey Elliott,67,ENG,RM,18,58,0,0,0,0,0,0,0,0,35,1,0,0,0.0,0.0,0.1,1,0,23,32,71.9,5,17,1,1,0
Naby Keïta,8,GUI,RM,27,32,0,0,0,0,0,0,0,0,33,1,0,0,0.0,0.0,0.0,0,0,26,28,92.9,2,9,0,1,1
Andrew Robertson,26,SCO,LB,27,90,0,1,0,0,0,0,0,0,83,1,2,4,0.0,0.0,0.4,6,2,57,71,80.3,4,29,1,1,1
Virgil van Dijk,4,NED,CB,30,90,0,1,0,0,0,0,0,0,65,0,3,0,0.0,0.0,0.0,0,0,50,54,92.6,2,29,0,0,0
Ibrahima Konaté,5,FRA,CB,22,90,0,0,0,0,1,0,0,0,56,2,4,2,0.0,0.0,0.2,1,0,40,45,88.9,3,31,0,0,0
Trent Alexander-Arnold,66,ENG,RB,23,90,0,0,0,0,2,0,0,0,84,1,0,0,0.1,0.1,0.0,1,1,52,79,65.8,7,40,0,1,0
Alisson,1,BRA,GK,29,90,0,0,0,0,0,0,0,0,48,0,0,0,0.0,0.0,0.0,0,0,36,48,75.0,0,29,0,0,0
