player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Alexander Sørloth,19,NOR,FW,27,73,0,0,0,0,2,0,0,0,24,0,0,1,0.2,0.2,1.1,3,0,9,14,64.3,0,13,1,4,3
Carlos Fernández,9,ESP,FW,26,17,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,2,0,0,0
Mikel Oyarzabal,10,ESP,LM,26,90,0,0,0,0,1,0,0,0,47,2,0,2,0.0,0.0,0.0,1,0,26,35,74.3,2,29,1,2,2
David Silva,21,ESP,CM,37,88,0,1,0,0,1,1,0,0,82,5,1,2,0.2,0.2,0.2,4,1,67,71,94.4,8,53,2,1,1
Asier Illarramendi,4,ESP,CM,33,2,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0
Mikel Merino,8,ESP,CM,26,90,0,0,0,0,0,0,0,0,52,3,0,2,0.0,0.0,0.0,0,0,38,42,90.5,5,35,0,0,0
Takefusa Kubo,14,JPN,RM,21,73,1,0,0,0,1,1,0,0,39,1,0,2,0.4,0.4,0.1,2,0,16,25,64.0,3,31,2,4,1
Ander Barrenetxea,7,ESP,RM,21,17,1,0,0,0,2,2,0,0,20,1,0,1,0.2,0.2,0.0,0,0,10,12,83.3,0,17,1,0,0
Martín Zubimendi,3,ESP,DM,24,90,0,0,0,0,2,0,0,0,78,2,0,1,1.0,1.0,0.0,1,0,63,70,90.0,3,62,0,1,0
Aihen Muñoz,12,ESP,LB,25,90,0,0,0,0,0,0,0,0,57,3,0,1,0.0,0.0,0.0,0,0,39,47,83.0,1,36,3,2,0
Robin Le Normand,24,FRA,CB,26,90,0,0,0,0,0,0,0,0,66,0,0,1,0.0,0.0,0.0,0,0,58,63,92.1,2,48,0,0,0
Igor Zubeldia,5,ESP,CB,26,63,0,0,0,0,0,0,0,0,35,1,1,0,0.0,0.0,0.0,0,0,27,32,84.4,1,27,0,0,0
Jon Pacheco,20,ESP,CB,22,27,0,0,0,0,0,0,0,0,20,0,0,1,0.0,0.0,0.0,0,0,17,18,94.4,0,18,0,0,0
Andoni Gorosabel,18,ESP,RB,26,62,0,0,0,0,0,0,1,0,48,3,0,0,0.0,0.0,0.1,1,0,38,45,84.4,2,30,3,0,0
Aritz Elustondo,6,ESP,RB,29,28,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,0,0,15,16,93.8,1,11,0,0,0
Álex Remiro,1,ESP,GK,28,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,20,29,69.0,0,24,0,0,0
