player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Mariano,24,DOM,FW,29,58,0,0,0,0,0,0,0,0,13,0,0,1,0.0,0.0,0.0,0,0,8,10,80.0,0,7,0,0,0
Álvaro Muñoz,39,URU,FW,18,32,0,0,0,0,1,0,0,0,10,1,0,0,0.1,0.1,0.0,0,0,3,4,75.0,0,6,0,0,0
Rodrygo,21,BRA,"LW,LM",22,90,0,0,0,0,2,1,1,0,46,0,1,1,0.1,0.1,0.0,3,0,23,26,88.5,3,36,5,15,8
Marco Asensio,11,ESP,"RW,RM",27,81,0,0,0,0,2,0,0,0,24,0,0,0,0.1,0.1,0.0,2,0,14,21,66.7,0,14,3,1,0
Sergio Arribas,33,ESP,RM,21,9,0,0,0,0,0,0,0,0,3,0,0,1,0.0,0.0,0.0,1,0,1,2,50.0,0,1,0,0,0
Toni Kroos,8,GER,LM,33,62,0,0,0,0,1,1,0,0,58,0,0,0,0.0,0.0,0.2,2,0,52,57,91.2,2,44,0,2,1
Lucas Vázquez,17,ESP,RB,31,28,0,0,0,0,0,0,0,0,21,2,0,0,0.0,0.0,0.1,1,0,10,13,76.9,0,11,0,1,0
Aurélien Tchouaméni,18,FRA,CM,23,90,0,0,0,0,1,1,0,0,57,2,3,0,0.0,0.0,0.0,2,0,44,48,91.7,2,38,1,1,1
Dani Ceballos,19,ESP,"RM,CM",26,90,0,0,0,0,0,0,1,0,54,1,0,0,0.0,0.0,0.0,3,0,44,48,91.7,3,40,0,2,0
Nacho,6,ESP,LB,33,90,0,0,0,0,0,0,1,0,55,5,3,2,0.0,0.0,0.0,1,0,30,40,75.0,1,24,1,1,0
Antonio Rüdiger,22,GER,CB,30,90,0,0,0,0,0,0,0,0,61,0,1,0,0.0,0.0,0.0,0,0,49,56,87.5,0,36,0,0,0
Éder Militão,3,BRA,CB,25,90,0,0,0,0,3,1,0,0,57,1,0,4,0.6,0.6,0.0,0,0,37,44,84.1,1,31,0,0,0
Dani Carvajal,2,ESP,RB,31,60,0,0,0,0,0,0,2,1,52,0,1,0,0.0,0.0,0.0,1,0,41,47,87.2,0,32,2,2,2
Thibaut Courtois,1,BEL,GK,30,90,0,0,0,0,0,0,0,0,51,0,1,0,0.0,0.0,0.0,0,0,41,48,85.4,0,43,0,2,2
