player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Rafa Mir,12,ESP,FW,25,90,1,0,0,0,2,1,0,0,23,1,1,0,0.4,0.4,0.0,2,0,12,13,92.3,0,12,0,1,0
Bryan,25,ESP,LW,22,61,0,0,0,0,1,0,0,0,22,1,0,0,0.0,0.0,0.0,3,1,13,18,72.2,2,18,1,2,1
Joan Jordán,8,ESP,DM,28,29,0,0,0,0,0,0,1,0,14,1,0,1,0.0,0.0,0.0,0,0,10,12,83.3,1,7,0,0,0
Érik Lamela,17,ARG,RW,31,73,0,0,0,0,3,0,0,0,46,1,0,3,0.6,0.6,0.1,1,0,21,28,75.0,2,29,3,2,0
Jesús Corona,9,MEX,LW,30,17,0,0,0,0,0,0,0,0,13,0,1,0,0.0,0.0,0.0,0,0,7,9,77.8,1,9,0,1,0
Papu Gómez,24,ARG,"AM,LW",35,73,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.5,4,0,23,28,82.1,3,23,1,2,2
Óliver Torres,21,ESP,"DM,AM",28,17,0,0,0,0,0,0,1,0,11,1,0,0,0.0,0.0,0.0,0,0,9,10,90.0,1,6,1,1,0
Ivan Rakitić,10,CRO,DM,35,61,0,0,0,0,2,0,0,0,39,1,3,1,0.1,0.1,0.0,0,0,21,29,72.4,4,27,1,1,1
Suso,7,ESP,"RW,AM",29,29,0,0,0,0,1,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,5,10,50.0,0,13,2,1,0
Manuel Sebastián,43,ESP,"DM,LB",18,90,0,0,0,0,0,0,0,0,47,5,0,0,0.0,0.0,0.0,1,0,30,36,83.3,2,30,0,1,0
Marcos Acuña,19,ARG,LB,31,82,0,0,0,0,1,0,0,1,49,0,1,2,0.0,0.0,0.2,3,0,30,43,69.8,2,31,4,2,2
Karim Rekik,4,NED,CB,28,90,0,0,0,0,1,0,0,0,48,5,0,0,0.1,0.1,0.0,2,0,37,41,90.2,4,31,2,0,0
Nemanja Gudelj,6,SRB,CB,31,80,0,0,0,0,0,0,0,0,35,2,1,0,0.0,0.0,0.0,0,0,25,31,80.6,2,24,0,0,0
Loïc Bade,22,FRA,CB,23,10,0,0,0,0,0,0,0,0,7,0,1,0,0.0,0.0,0.0,0,0,5,5,100.0,0,5,0,0,0
Gonzalo Montiel,2,ARG,RB,26,90,0,0,0,0,0,0,0,0,53,3,2,2,0.0,0.0,0.2,3,0,35,42,83.3,4,32,1,2,1
Yassine Bounou,13,MAR,GK,32,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,20,28,71.4,0,15,0,0,0
