player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Harry Kane,10,ENG,FW,29,90,0,0,0,0,4,1,0,0,40,0,0,0,0.3,0.3,0.0,3,0,25,32,78.1,4,19,1,3,0
Son Heung-min,7,KOR,"AM,LM",30,90,0,0,0,0,1,0,0,0,33,0,0,0,0.0,0.0,0.1,1,0,22,29,75.9,3,19,0,3,1
Dejan Kulusevski,21,SWE,"AM,RM,RB",22,82,0,0,0,0,0,0,0,0,57,2,1,2,0.0,0.0,0.1,4,0,36,45,80.0,4,35,4,2,0
Davinson Sánchez,6,COL,CB,26,8,0,0,0,0,0,0,0,0,9,0,0,1,0.0,0.0,0.0,0,0,3,8,37.5,0,2,0,0,0
Pierre Højbjerg,5,DEN,CM,27,90,0,0,0,0,1,1,0,0,73,3,0,0,0.0,0.0,0.0,4,0,60,68,88.2,5,38,2,3,2
Oliver Skipp,4,ENG,CM,22,90,0,0,0,0,0,0,1,0,60,6,0,3,0.0,0.0,0.0,0,0,42,51,82.4,4,27,2,2,1
Ivan Perišić,14,CRO,WB,34,52,0,0,0,0,0,0,0,0,22,2,0,0,0.0,0.0,0.0,0,0,9,17,52.9,0,11,1,1,0
Pedro Porro,23,ESP,"RB,WB,CB",23,38,0,0,0,0,2,0,0,0,43,1,0,2,0.1,0.1,0.2,4,0,23,32,71.9,5,18,1,4,0
Emerson,12,BRA,WB,24,69,0,0,0,0,1,0,0,0,54,4,0,0,0.1,0.1,0.0,0,0,36,47,76.6,4,29,2,1,1
Richarlison,9,BRA,FW,25,21,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,1,0,5,7,71.4,0,6,0,1,0
Ben Davies,33,WAL,"CB,LB",29,90,0,0,0,0,0,0,0,0,67,1,1,1,0.0,0.0,0.0,0,0,51,60,85.0,3,38,2,2,2
Clément Lenglet,34,FRA,CB,27,90,0,0,0,0,0,0,1,0,55,2,2,4,0.0,0.0,0.0,0,0,42,46,91.3,4,25,0,0,0
Cristian Romero,17,ARG,CB,24,76,0,0,0,0,0,0,2,1,54,0,1,3,0.0,0.0,0.0,1,0,39,47,83.0,5,30,0,0,0
Fraser Forster,20,ENG,GK,34,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,25,31,80.6,0,16,0,0,0
