player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Mohamed Salah,11,EGY,FW,30,89,1,0,0,0,3,1,0,0,26,0,1,0,0.9,0.9,0.0,0,0,11,14,78.6,1,17,4,1,0
Trent Alexander-Arnold,66,ENG,RB,24,1,0,0,0,0,1,0,0,0,5,0,0,0,0.5,0.5,0.0,0,0,0,4,0.0,0,3,0,0,0
Diogo Jota,20,POR,"LW,LM",25,89,0,0,0,0,1,1,1,0,41,5,1,1,0.1,0.1,0.4,4,0,16,24,66.7,4,18,2,2,0
Kostas Tsimikas,21,GRE,LM,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
Harvey Elliott,19,ENG,RW,19,72,0,0,0,0,2,0,0,0,35,0,0,2,0.1,0.1,0.1,2,0,23,27,85.2,9,18,0,2,0
Fabio Carvalho,28,POR,RM,20,18,0,0,0,0,0,0,0,0,9,1,0,1,0.0,0.0,0.0,0,0,3,5,60.0,0,4,0,0,0
Roberto Firmino,9,BRA,AM,31,71,0,0,0,0,0,0,0,0,42,3,1,1,0.0,0.0,0.6,2,0,21,34,61.8,5,20,2,0,0
Darwin Núñez,27,URU,FW,23,19,0,0,0,0,3,0,0,0,6,0,0,0,0.3,0.3,0.5,3,0,1,1,100.0,0,4,3,2,1
Thiago Alcántara,6,ESP,"DM,CM",31,90,0,0,0,0,0,0,1,0,58,4,2,1,0.0,0.0,0.0,3,0,39,48,81.3,7,27,0,1,1
Fabinho,3,BRA,DM,28,72,0,0,0,0,0,0,1,0,36,2,2,0,0.0,0.0,0.0,1,0,23,27,85.2,3,15,0,1,1
Jordan Henderson,14,ENG,CM,32,18,0,0,0,0,1,0,0,0,9,0,2,0,0.0,0.0,0.1,2,0,2,4,50.0,0,1,0,0,0
Andrew Robertson,26,SCO,LB,28,90,0,0,0,0,1,0,0,0,71,0,0,2,0.1,0.1,0.0,1,0,45,64,70.3,2,34,1,0,0
Virgil van Dijk,4,NED,CB,31,90,0,0,0,0,0,0,0,0,59,2,1,2,0.0,0.0,0.0,0,0,41,49,83.7,1,34,0,0,0
Joe Gomez,2,ENG,CB,25,90,0,0,0,0,0,0,0,0,69,3,1,2,0.0,0.0,0.0,1,0,45,56,80.4,2,45,0,0,0
James Milner,7,ENG,"RB,CB",36,90,0,0,0,0,1,0,0,0,53,3,0,1,0.0,0.0,0.0,1,0,26,42,61.9,2,19,0,0,0
Alisson,1,BRA,GK,30,90,0,1,0,0,0,0,0,0,46,0,0,0,0.0,0.0,0.3,1,1,37,44,84.1,0,36,0,0,0
