player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Joaquín Correa,11,ARG,FW,28,59,0,0,0,0,1,0,0,0,18,0,0,0,0.0,0.0,0.0,0,0,10,13,76.9,3,11,3,5,3
Lautaro Martínez,10,ARG,FW,25,31,0,1,0,0,1,0,1,0,11,0,0,0,0.1,0.1,0.2,2,1,3,6,50.0,1,6,2,1,1
Romelu Lukaku,90,BEL,FW,29,90,1,0,0,0,1,1,0,0,31,1,0,2,0.2,0.2,0.1,4,0,15,17,88.2,1,13,1,0,0
Hakan Çalhanoğlu,20,TUR,CM,29,70,0,0,0,0,2,1,0,0,37,2,0,0,0.1,0.1,0.0,1,0,24,33,72.7,2,16,0,0,0
Henrikh Mkhitaryan,22,ARM,CM,34,20,0,0,0,0,0,0,0,0,22,2,1,0,0.0,0.0,0.1,1,0,14,16,87.5,1,12,0,0,0
Marcelo Brozović,77,CRO,CM,30,90,0,0,0,0,2,1,0,0,61,2,1,2,0.2,0.2,0.0,4,1,44,48,91.7,3,34,2,3,2
Nicolò Barella,23,ITA,CM,26,81,0,0,0,0,0,0,0,0,58,4,0,0,0.0,0.0,0.1,2,0,39,45,86.7,2,32,1,2,0
Roberto Gagliardini,5,ITA,CM,29,9,0,0,0,0,0,0,1,0,7,0,0,0,0.0,0.0,0.0,0,0,6,6,100.0,0,3,1,0,0
Federico Dimarco,32,ITA,WB,25,70,1,0,0,0,2,1,0,0,33,1,0,0,0.2,0.2,0.0,1,0,18,30,60.0,2,10,1,0,0
Stefan de Vrij,6,NED,CB,31,20,0,0,0,0,0,0,0,0,17,0,0,1,0.0,0.0,0.0,0,0,13,14,92.9,1,7,0,0,0
Denzel Dumfries,2,NED,WB,27,59,0,1,0,0,1,0,0,0,51,0,0,0,0.0,0.0,0.2,1,1,35,44,79.5,3,30,4,1,1
Raoul Bellanova,12,ITA,WB,22,31,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.0,0,0,10,14,71.4,0,9,1,0,0
Alessandro Bastoni,95,ITA,CB,24,90,0,0,0,0,0,0,0,0,56,0,3,1,0.0,0.0,0.0,3,0,38,47,80.9,1,35,1,1,1
Francesco Acerbi,15,ITA,CB,35,90,0,0,0,0,0,0,0,0,54,1,0,3,0.0,0.0,0.0,0,0,35,40,87.5,0,23,0,2,2
Matteo Darmian,36,ITA,"CB,WB",33,90,0,0,0,0,0,0,0,0,79,5,1,4,0.0,0.0,0.0,0,0,59,64,92.2,1,42,0,0,0
André Onana,24,CMR,GK,27,90,0,0,0,0,0,0,0,0,52,0,0,0,0.0,0.0,0.0,0,0,47,50,94.0,0,33,0,0,0
