player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Karim Benzema,9,FRA,FW,33,90,0,0,0,0,1,0,0,0,59,1,0,1,0.3,0.3,0.0,0,0,40,46,87.0,6,28,2,4,2
Vinicius Júnior,20,BRA,LW,20,71,0,0,0,0,2,2,0,0,43,2,0,0,0.4,0.4,0.0,0,0,24,25,96.0,1,31,2,4,1
Rodrygo,25,BRA,"RM,LW",20,19,0,0,0,0,0,0,0,0,12,1,0,1,0.0,0.0,0.0,0,0,5,8,62.5,0,7,0,1,0
Marco Asensio,11,ESP,RW,25,81,0,0,0,0,1,0,0,0,39,2,0,0,0.0,0.0,0.0,1,0,24,32,75.0,2,21,4,1,1
Isco,22,ESP,LM,28,9,0,0,0,0,0,0,0,0,11,1,0,0,0.0,0.0,0.0,0,0,6,8,75.0,0,7,0,0,0
Toni Kroos,8,GER,LM,31,71,0,0,0,0,1,0,0,0,50,4,1,0,0.0,0.0,0.0,2,0,38,44,86.4,1,21,1,0,0
Álvaro Odriozola,19,ESP,RB,25,19,0,0,0,0,0,0,0,0,15,2,0,0,0.0,0.0,0.0,0,0,7,8,87.5,0,8,0,1,0
Casemiro,14,BRA,"CM,DM",29,90,0,0,0,0,0,0,1,0,82,4,2,3,0.0,0.0,0.0,2,0,46,59,78.0,5,22,0,1,1
Luka Modrić,10,CRO,"RM,CM,LM",35,90,0,0,0,0,1,0,0,0,67,1,1,0,0.0,0.0,0.0,0,0,45,61,73.8,3,40,1,1,0
Ferland Mendy,23,FRA,LB,25,90,0,0,0,0,0,0,0,0,75,2,0,2,0.0,0.0,0.0,0,0,53,63,84.1,5,34,1,2,1
Nacho,6,ESP,CB,31,90,0,0,0,0,0,0,0,0,47,1,3,0,0.0,0.0,0.0,0,0,27,30,90.0,0,10,0,0,0
Éder Militão,3,BRA,CB,23,90,0,0,0,0,0,0,0,0,51,2,0,3,0.0,0.0,0.3,1,0,30,38,78.9,0,19,0,0,0
Federico Valverde,15,URU,"RB,CM,RM",22,90,0,0,0,0,0,0,0,0,90,3,9,2,0.0,0.0,0.4,2,0,52,69,75.4,4,31,2,4,3
Thibaut Courtois,1,BEL,GK,28,90,0,0,0,0,0,0,0,0,49,0,0,0,0.0,0.0,0.0,0,0,20,45,44.4,0,21,0,0,0
