player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Karim Benzema,9,FRA,FW,35,90,1,0,0,0,4,1,0,0,52,1,0,2,0.4,0.4,0.4,2,0,37,40,92.5,5,27,3,2,1
Vinicius Júnior,20,BRA,LW,22,82,0,0,0,0,1,1,1,0,42,2,0,2,0.0,0.0,0.0,1,0,21,27,77.8,1,37,4,5,2
Rodrygo,21,BRA,LW,22,8,0,1,0,0,0,0,0,0,5,0,0,1,0.0,0.0,0.2,1,1,2,2,100.0,1,3,1,0,0
Marco Asensio,11,ESP,RW,27,72,0,1,0,0,1,0,0,0,40,0,1,1,0.4,0.4,0.1,3,0,26,34,76.5,0,19,1,0,0
Luka Modrić,10,CRO,RM,37,18,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,3,0,0,0
Dani Ceballos,19,ESP,LM,26,84,0,0,0,0,0,0,0,0,73,3,1,3,0.0,0.0,0.0,3,1,52,56,92.9,8,39,2,2,0
Toni Kroos,8,GER,LM,33,6,1,0,0,0,1,1,0,0,5,0,0,0,0.2,0.2,0.1,1,0,4,4,100.0,0,2,0,0,0
Eduardo Camavinga,12,FRA,CM,20,90,0,0,0,0,0,0,1,0,61,2,2,4,0.0,0.0,0.0,1,0,38,43,88.4,0,34,1,2,0
Federico Valverde,15,URU,"RM,RW",24,90,0,0,0,0,1,0,0,0,57,0,0,2,0.0,0.0,0.0,4,2,45,53,84.9,4,33,2,2,2
Ferland Mendy,23,FRA,LB,27,90,0,0,0,0,0,0,0,0,56,2,2,1,0.0,0.0,0.1,1,0,38,45,84.4,2,34,1,1,0
Antonio Rüdiger,22,GER,CB,29,90,0,0,0,0,0,0,0,0,53,0,0,4,0.0,0.0,0.0,0,0,36,43,83.7,0,28,0,0,0
Éder Militão,3,BRA,CB,25,90,0,0,0,0,0,0,0,0,53,1,3,1,0.0,0.0,0.0,0,0,38,41,92.7,2,26,0,1,1
Nacho,6,ESP,RB,33,90,0,0,0,0,2,1,0,0,73,3,1,0,0.2,0.2,0.1,2,0,48,55,87.3,2,26,0,1,1
Thibaut Courtois,1,BEL,GK,30,90,0,0,0,0,0,0,0,0,48,0,0,0,0.0,0.0,0.0,0,0,32,46,69.6,0,29,0,0,0
