player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Iñaki Williams,9,GHA,FW,28,90,0,0,0,0,2,0,0,0,32,0,0,1,0.1,0.1,0.0,0,0,12,19,63.2,1,19,2,4,2
Álex Berenguer,7,ESP,LW,27,66,0,0,0,0,0,0,0,0,40,3,1,0,0.0,0.0,0.1,3,0,25,31,80.6,2,24,0,1,0
Gorka Guruzeta,12,ESP,"AM,LW,FW",26,24,0,0,0,0,4,0,0,0,12,2,0,1,0.4,0.4,0.0,2,0,5,6,83.3,0,4,0,0,0
Nico Williams,11,ESP,"RW,RM",20,90,0,0,0,0,4,0,0,0,59,1,0,1,0.3,0.3,0.2,6,0,28,47,59.6,2,46,6,5,3
Oihan Sancet,8,ESP,AM,22,66,0,0,0,0,0,0,0,0,31,1,0,0,0.0,0.0,0.0,1,0,19,23,82.6,5,19,2,2,0
Iker Muniain,10,ESP,"LW,AM,LM",30,24,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.2,7,0,21,24,87.5,3,13,0,0,0
Mikel Vesga,6,ESP,DM,29,85,0,0,0,0,1,0,0,0,69,0,1,0,0.0,0.0,0.1,2,0,54,63,85.7,9,44,3,1,1
Raúl García,22,ESP,CM,36,5,0,0,0,0,0,0,0,0,2,0,0,1,0.0,0.0,0.0,0,0,0,1,0.0,0,1,0,0,0
Oier Zarraga,19,ESP,DM,24,66,0,0,0,0,1,1,0,0,28,3,0,0,0.0,0.0,0.1,2,0,19,23,82.6,5,19,3,0,0
Ander Herrera,23,ESP,"DM,CM",33,24,0,0,0,0,1,0,1,0,27,1,0,0,0.0,0.0,0.1,2,0,22,25,88.0,2,14,1,1,1
Yuri Berchiche,17,ESP,LB,32,90,0,0,0,0,1,0,1,0,82,2,1,2,0.0,0.0,0.3,3,0,66,76,86.8,8,42,3,0,0
Aitor Paredes,31,ESP,CB,22,90,0,0,0,0,4,2,0,0,41,0,2,2,0.2,0.2,0.0,1,0,26,32,81.3,3,29,0,0,0
Daniel Vivian,3,ESP,CB,23,90,0,0,0,0,0,0,1,0,51,2,1,0,0.0,0.0,0.0,0,0,35,40,87.5,2,33,1,0,0
Óscar de Marcos,18,ESP,RB,33,75,0,0,0,0,0,0,0,0,74,5,1,0,0.0,0.0,0.0,2,0,47,63,74.6,7,47,5,2,0
Iñigo Lekue,15,ESP,RB,29,15,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.0,1,0,10,18,55.6,0,9,0,1,0
Unai Simón,1,ESP,GK,25,90,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,17,24,70.8,0,19,0,0,0
