minute,player,team,xg_shot,psxg_shot,outcome,distance,body_part,notes,sca_1_player,sca_1_type,sca_2_player,sca_2_type
32,Olivier Giroud,Milan,0.17,0.05,Saved,10,Left Foot,Volley,Ismaël Bennacer,Pass (Live),Pierre Kalulu,Pass (Live)
45+1,Junior Messias,Milan,0.14,,Off Target,5,Head,,Charles De Ketelaere,Pass (Live),Charles De Ketelaere,Take-On
51,Olivier Giroud,Milan,0.15,0.12,Saved,7,Head,,Ante Rebić,Pass (Dead),Sandro Tonali,Pass (Live)
55,Ante Rebić,Milan,0.05,0.12,Saved,26,Right Foot,,,,,
58,Theo Hernández,Milan,0.24,0.17,Saved,14,Left Foot,,Fikayo Tomori,Pass (Live),Malick Thiaw,Pass (Live)
60,Ante Rebić,Milan,0.04,,Off Target,26,Right Foot,Free kick,Ante Rebić,Fouled,Theo Hernández,Shot
90+3,Zlatan Ibrahimović,Milan,0.04,0.02,Saved,24,Right Foot,,Zlatan Ibrahimović,Pass (Live),Theo Hernández,Pass (Live)
90+5,Theo Hernández,Milan,0.07,0.56,Goal,15,Left Foot,,Alexis Saelemaekers,Pass (Live),Yacine Adli,Pass (Live)
