player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Olivier Giroud,9,FRA,FW,36,65,0,0,0,0,2,2,0,0,15,0,0,0,0.3,0.3,0.0,0,0,7,12,58.3,0,8,0,1,0
Zlatan Ibrahimović,11,SWE,FW,41,25,0,0,0,0,1,1,0,0,15,0,0,0,0.0,0.0,0.0,1,0,7,11,63.6,1,7,0,0,0
Ante Rebić,12,CRO,AM,29,65,0,0,0,0,2,1,0,0,25,1,0,1,0.1,0.1,0.1,2,0,10,18,55.6,0,10,0,4,0
Divock Origi,27,BEL,AM,27,25,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,5,5,100.0,0,7,0,1,0
Charles De Ketelaere,90,BEL,AM,21,82,0,0,0,0,0,0,0,0,27,3,0,1,0.0,0.0,0.1,2,0,17,21,81.0,4,18,4,5,5
Yacine Adli,7,FRA,AM,22,8,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,1,1,5,5,100.0,1,5,0,0,0
Sandro Tonali,8,ITA,CM,22,90,0,0,0,0,0,0,0,0,47,2,0,1,0.0,0.0,0.0,1,0,34,43,79.1,4,31,2,0,0
Ismaël Bennacer,4,ALG,CM,25,65,0,0,0,0,0,0,0,0,41,0,1,1,0.0,0.0,0.2,1,0,32,34,94.1,3,16,0,2,1
Tiemoué Bakayoko,14,FRA,CM,28,25,0,0,0,0,0,0,0,0,18,2,0,0,0.0,0.0,0.0,0,0,13,14,92.9,1,9,0,1,1
Theo Hernández,19,FRA,WB,25,90,1,0,0,0,2,2,0,0,67,2,0,1,0.3,0.3,0.0,2,0,36,54,66.7,0,28,1,0,0
Junior Messias,30,BRA,WB,31,73,0,0,0,0,1,0,1,0,38,1,1,2,0.1,0.1,0.0,0,0,19,23,82.6,2,22,2,4,1
Alexis Saelemaekers,56,BEL,WB,23,17,0,1,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.1,1,1,8,14,57.1,1,10,0,1,0
Fikayo Tomori,23,ENG,CB,25,90,0,0,0,0,0,0,0,0,70,3,1,2,0.0,0.0,0.2,1,0,48,56,85.7,3,40,1,1,1
Malick Thiaw,28,GER,CB,21,90,0,0,0,0,0,0,1,0,50,3,0,1,0.0,0.0,0.0,1,0,30,37,81.1,0,28,0,1,0
Pierre Kalulu,20,FRA,CB,22,90,0,0,0,0,0,0,1,0,49,2,1,0,0.0,0.0,0.0,1,0,37,40,92.5,2,28,2,1,0
Mike Maignan,16,FRA,GK,27,90,0,0,0,0,0,0,0,0,60,0,0,0,0.0,0.0,0.0,0,0,42,53,79.2,0,41,0,0,0
