player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Arthur,9,BRA,FW,24,80,0,0,0,0,2,0,1,0,27,0,0,0,0.2,0.2,0.2,6,0,11,14,78.6,2,17,2,5,1
Luka Jović,7,SRB,FW,25,10,1,0,0,0,2,2,0,0,6,0,0,0,0.4,0.4,0.0,0,0,3,4,75.0,1,3,0,0,0
Nicolás González,22,ARG,LW,24,89,1,0,1,1,3,2,1,0,35,0,0,0,0.9,0.1,0.0,1,0,16,29,55.2,4,24,1,2,1
Riccardo Sottil,33,ITA,LW,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,2,0,0,0
Jonathan Ikone,11,FRA,RW,24,90,0,0,0,0,1,0,1,0,44,1,1,0,0.1,0.1,0.0,4,3,25,33,75.8,7,35,5,6,1
Rolando Mandragora,38,ITA,LM,25,90,0,0,0,0,1,0,0,0,34,2,0,1,0.0,0.0,0.3,6,0,19,27,70.4,4,22,0,1,0
Sofyan Amrabat,34,MAR,CM,26,89,0,0,0,0,0,0,0,0,44,0,0,4,0.0,0.0,0.0,1,0,33,38,86.8,4,23,1,0,0
Antonín Barák,72,CZE,CM,28,1,0,0,0,0,0,0,0,0,8,1,0,0,0.0,0.0,0.0,0,0,5,5,100.0,1,6,0,0,0
Giacomo Bonaventura,5,ITA,RM,33,80,0,0,0,0,3,1,0,0,40,3,0,1,0.4,0.4,0.2,4,0,22,27,81.5,5,24,1,3,1
Gaetano Castrovilli,10,ITA,RM,26,10,0,0,0,0,0,0,0,0,6,2,1,0,0.0,0.0,0.0,0,0,2,3,66.7,0,3,0,0,0
Cristiano Biraghi,3,ITA,LB,30,73,0,0,0,0,0,0,0,0,41,1,0,0,0.0,0.0,0.2,4,0,28,40,70.0,2,17,0,0,0
Luca Ranieri,16,ITA,LB,23,17,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,5,7,71.4,0,2,0,0,0
Igor,98,BRA,CB,25,90,0,0,0,0,2,0,0,0,46,3,0,0,0.1,0.1,0.0,1,0,28,34,82.4,0,18,0,3,2
Lucas Martínez Quarta,28,ARG,CB,26,90,0,0,0,0,0,0,0,0,56,1,4,1,0.0,0.0,0.0,0,0,36,47,76.6,4,32,0,0,0
Dodô,2,BRA,RB,24,90,0,1,0,0,1,1,0,0,75,0,2,3,0.1,0.1,0.3,2,1,54,63,85.7,6,45,5,3,3
Pietro Terracciano,1,ITA,GK,32,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,20,29,69.0,0,21,0,0,0
