player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Demarai Gray,11,ENG,"FW,LM",26,90,1,0,0,0,1,1,0,0,35,0,1,2,0.1,0.1,0.0,0,0,18,25,72.0,3,24,2,1,0
Dominic Calvert-Lewin,9,ENG,FW,25,69,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,4,7,57.1,2,10,1,3,2
Neal Maupay,20,FRA,FW,26,21,0,0,0,0,0,0,1,0,7,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,6,1,0,0
Amadou Onana,8,BEL,CM,21,90,0,0,0,0,1,0,1,0,35,1,2,4,0.0,0.0,0.0,0,0,20,24,83.3,2,16,0,0,0
Idrissa Gana Gueye,27,SEN,CM,33,77,0,1,0,0,0,0,0,0,28,0,2,2,0.0,0.0,0.1,3,2,18,20,90.0,3,16,1,1,0
Tom Davies,26,ENG,CM,24,13,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,1,3,1,0,0
Alex Iwobi,17,NGA,"CM,RM",26,90,0,0,0,0,0,0,0,0,36,4,2,2,0.0,0.0,0.0,0,0,18,19,94.7,0,22,0,2,0
Vitaliy Mykolenko,19,UKR,LB,23,90,0,0,0,0,0,0,0,0,34,3,0,0,0.0,0.0,0.0,0,0,13,22,59.1,0,16,1,0,0
James Tarkowski,2,ENG,CB,30,90,0,0,0,0,0,0,1,0,39,1,1,3,0.0,0.0,0.0,0,0,20,23,87.0,1,19,0,0,0
Conor Coady,30,ENG,CB,29,90,0,0,0,0,0,0,0,0,30,0,1,1,0.0,0.0,0.0,0,0,22,25,88.0,0,22,0,0,0
Ben Godfrey,22,ENG,CB,24,89,0,0,0,0,0,0,0,0,38,1,1,3,0.0,0.0,0.0,0,0,25,29,86.2,3,27,0,2,1
Abdoulaye Doucouré,16,MLI,CB,29,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
Nathan Patterson,3,SCO,RB,21,69,0,0,0,0,0,0,1,0,32,2,1,1,0.0,0.0,0.0,0,0,18,24,75.0,1,15,0,0,0
Séamus Coleman,23,IRL,RB,34,21,0,0,0,0,0,0,0,0,13,1,0,1,0.0,0.0,0.0,0,0,7,8,87.5,0,5,1,0,0
Jordan Pickford,1,ENG,GK,28,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,12,32,37.5,0,16,0,0,0
