player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Kevin De Bruyne,17,BEL,FW,29,90,1,0,0,0,3,1,1,0,70,0,0,0,0.1,0.1,0.0,1,0,46,58,79.3,3,53,4,3,1
Phil Foden,47,ENG,LW,20,90,0,0,0,0,3,3,0,0,55,0,2,2,0.4,0.4,0.0,6,2,42,45,93.3,1,40,2,3,3
Riyad Mahrez,26,ALG,RW,30,90,1,0,0,0,3,1,0,0,67,3,1,0,0.1,0.1,0.1,5,1,49,53,92.5,3,58,6,3,3
İlkay Gündoğan,8,GER,LM,30,90,0,0,0,0,0,0,0,0,112,1,0,1,0.0,0.0,0.0,1,0,104,108,96.3,12,83,3,3,3
Rodri,16,ESP,CM,24,90,0,0,0,0,0,0,0,0,110,0,1,2,0.0,0.0,0.0,2,0,89,100,89.0,7,76,1,3,1
Bernardo Silva,20,POR,RM,26,90,0,0,0,0,1,1,0,0,68,3,0,3,0.1,0.1,0.3,2,0,48,53,90.6,6,41,7,2,2
João Cancelo,27,POR,LB,26,60,0,0,0,0,1,0,1,0,70,5,0,1,0.0,0.0,0.1,1,0,48,58,82.8,8,53,1,4,3
Oleksandr Zinchenko,11,UKR,LB,24,30,0,1,0,0,0,0,0,0,31,2,0,0,0.0,0.0,0.0,1,1,25,26,96.2,3,23,2,0,0
Rúben Dias,3,POR,CB,23,90,0,0,0,0,0,0,0,0,68,3,2,1,0.0,0.0,0.0,0,0,55,59,93.2,4,44,1,0,0
John Stones,5,ENG,CB,26,90,0,0,0,0,0,0,0,0,62,1,0,2,0.0,0.0,0.0,0,0,55,57,96.5,3,45,0,0,0
Kyle Walker,2,ENG,RB,30,90,0,0,0,0,0,0,0,0,73,0,1,0,0.0,0.0,0.0,1,0,60,67,89.6,9,51,1,2,1
Ederson,31,BRA,GK,27,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,22,24,91.7,0,12,0,0,0
