player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Kylian Mbappé,7,FRA,"FW,LW",22,90,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.2,4,0,15,19,78.9,1,18,1,2,1
Marco Verratti,6,ITA,"LW,RM",28,90,0,0,0,0,0,0,0,0,45,3,1,0,0.0,0.0,0.0,3,0,39,39,100.0,5,22,0,1,1
Ángel Di María,11,ARG,RW,33,79,0,1,0,0,4,1,0,0,58,2,2,3,0.2,0.2,0.5,4,2,31,40,77.5,2,35,3,8,5
Danilo Pereira,15,POR,CM,29,11,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,2,5,40.0,0,4,0,0,0
Neymar,10,BRA,"AM,RW",29,90,0,0,0,0,2,2,1,0,58,0,1,2,0.1,0.1,0.2,5,0,34,48,70.8,8,45,9,3,1
Leandro Paredes,8,ARG,"DM,LM",26,82,0,0,0,0,1,0,1,0,47,3,0,1,0.1,0.1,0.0,0,0,36,39,92.3,1,21,0,1,0
Ander Herrera,21,ESP,LM,31,8,0,0,0,0,0,0,0,0,6,0,1,2,0.0,0.0,0.0,0,0,2,3,66.7,0,4,0,0,0
Idrissa Gana Gueye,27,SEN,DM,31,76,0,0,0,0,0,0,0,1,45,2,0,2,0.0,0.0,0.0,0,0,38,40,95.0,0,19,1,0,0
Mitchel Bakker,25,NED,LB,20,90,0,0,0,0,1,0,0,0,49,0,0,0,0.1,0.1,0.0,0,0,32,40,80.0,4,27,0,1,0
Presnel Kimpembe,3,FRA,CB,25,90,0,0,0,0,0,0,0,0,64,1,0,0,0.0,0.0,0.0,0,0,52,59,88.1,0,38,0,0,0
Marquinhos,5,BRA,CB,26,90,1,0,0,0,1,1,0,0,77,2,1,0,0.5,0.5,0.0,0,0,65,69,94.2,1,54,0,0,0
Alessandro Florenzi,24,ITA,RB,30,90,0,0,0,0,1,0,0,0,52,2,0,0,0.0,0.0,0.0,1,0,38,47,80.9,4,23,3,2,2
Keylor Navas,1,CRC,GK,34,90,0,0,0,0,0,0,0,0,47,0,0,0,0.0,0.0,0.0,0,0,40,46,87.0,0,30,0,0,0
