player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Karim Benzema,9,FRA,FW,33,90,0,0,0,0,4,2,0,0,48,0,1,0,0.2,0.2,0.1,4,1,35,39,89.7,7,34,6,0,0
Vinicius Júnior,20,BRA,LW,20,84,2,0,0,0,4,2,0,0,41,2,0,2,0.6,0.6,0.1,4,0,22,28,78.6,2,33,11,3,2
Rodrygo,25,BRA,LM,20,6,0,0,0,0,0,0,0,0,5,0,1,0,0.0,0.0,0.0,0,0,1,2,50.0,0,2,0,0,0
Marco Asensio,11,ESP,RW,25,69,1,0,0,0,6,3,0,0,35,0,1,1,1.2,1.2,0.0,2,1,17,23,73.9,2,21,4,1,1
Federico Valverde,15,URU,"RW,RM",22,21,0,0,0,0,0,0,0,0,17,1,0,0,0.0,0.0,0.0,0,0,7,12,58.3,1,7,1,0,0
Toni Kroos,8,GER,"LM,CM",31,90,0,1,0,0,1,0,0,0,85,1,2,1,0.0,0.0,0.5,4,1,69,79,87.3,6,57,0,0,0
Casemiro,14,BRA,"CM,DM",29,90,0,0,0,0,1,0,0,0,81,8,1,3,0.0,0.0,0.0,2,0,51,65,78.5,6,41,0,0,0
Luka Modrić,10,CRO,"RM,CM",35,90,0,1,0,0,0,0,0,0,62,3,0,1,0.0,0.0,0.1,1,1,47,56,83.9,4,39,1,0,0
Ferland Mendy,23,FRA,LB,25,90,0,0,0,0,0,0,0,0,61,2,1,0,0.0,0.0,0.1,3,0,44,52,84.6,2,37,0,3,2
Nacho,6,ESP,CB,31,90,0,0,0,0,0,0,0,0,44,2,1,0,0.0,0.0,0.0,0,0,30,38,78.9,0,18,0,0,0
Éder Militão,3,BRA,CB,23,90,0,0,0,0,0,0,0,0,63,1,3,3,0.0,0.0,0.0,1,1,37,46,80.4,1,32,0,1,1
Lucas Vázquez,17,ESP,RB,29,90,0,0,0,0,0,0,1,0,78,3,1,0,0.0,0.0,0.0,1,0,55,67,82.1,6,51,4,0,0
Thibaut Courtois,1,BEL,GK,28,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,30,39,76.9,0,24,0,0,0
