player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Diogo Jota,20,POR,FW,24,80,0,0,0,0,3,0,0,0,38,0,0,1,0.2,0.2,0.0,2,1,18,29,62.1,1,22,3,3,1
Xherdan Shaqiri,23,SUI,RW,29,10,0,0,0,0,0,0,0,0,18,1,0,0,0.0,0.0,0.0,0,0,10,15,66.7,1,13,1,1,0
Sadio Mané,10,SEN,LW,28,90,0,0,0,0,0,0,1,0,36,0,1,0,0.0,0.0,0.0,3,0,22,25,88.0,3,31,3,3,2
Mohamed Salah,11,EGY,"RW,FW",28,90,1,0,0,0,2,1,0,0,49,1,1,1,0.5,0.5,0.1,3,0,27,37,73.0,2,32,1,2,2
Georginio Wijnaldum,5,NED,"LM,DM",30,90,0,0,0,0,1,0,0,0,79,1,0,1,0.0,0.0,0.1,2,0,66,70,94.3,3,60,2,2,1
Fabinho,3,BRA,"CM,CB",27,90,0,0,0,0,0,0,0,0,81,3,4,1,0.0,0.0,0.0,0,0,63,68,92.6,4,54,0,2,0
Naby Keïta,8,GUI,RM,26,41,0,0,0,0,0,0,0,0,24,0,2,0,0.0,0.0,0.0,0,0,17,20,85.0,0,17,0,2,2
Thiago Alcántara,6,ESP,"RM,DM",29,49,0,0,0,0,1,0,1,0,60,0,0,0,0.0,0.0,0.1,1,0,53,56,94.6,5,45,0,2,1
Andrew Robertson,26,SCO,LB,27,90,0,0,0,0,0,0,0,0,83,0,0,0,0.0,0.0,0.0,0,0,62,78,79.5,3,48,4,2,0
Ozan Kabak,19,TUR,CB,21,80,0,0,0,0,0,0,0,0,71,1,1,3,0.0,0.0,0.0,0,0,56,64,87.5,1,51,2,0,0
Roberto Firmino,9,BRA,AM,29,10,0,0,0,0,0,0,0,0,14,0,1,0,0.0,0.0,0.0,1,0,9,11,81.8,0,10,0,1,0
Nathaniel Phillips,47,ENG,CB,24,90,0,0,0,0,0,0,0,0,86,2,2,5,0.0,0.0,0.0,0,0,63,71,88.7,5,48,0,0,0
Trent Alexander-Arnold,66,ENG,RB,22,90,0,0,0,0,0,0,1,0,96,0,4,1,0.0,0.0,0.0,1,0,68,90,75.6,14,64,2,3,2
Alisson,1,BRA,GK,28,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,24,26,92.3,0,13,0,0,0
