player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Phil Foden,47,ENG,FW,21,60,1,0,0,0,2,2,0,0,29,0,0,0,0.5,0.5,0.0,1,1,25,25,100.0,2,24,0,1,0
İlkay Gündoğan,8,GER,LM,31,30,0,0,0,0,1,0,1,0,30,0,1,2,0.1,0.1,0.0,0,0,19,19,100.0,3,23,0,1,0
Raheem Sterling,7,ENG,LW,27,90,1,1,0,0,1,1,0,0,46,3,1,1,0.0,0.0,0.1,3,1,31,33,93.9,2,39,4,5,4
Riyad Mahrez,26,ALG,RW,30,90,1,1,0,0,1,1,0,0,53,1,1,2,0.7,0.7,0.7,5,0,35,40,87.5,7,38,4,3,3
Bernardo Silva,20,POR,"LM,FW",27,84,2,1,0,0,2,2,0,0,54,3,0,0,0.2,0.2,0.1,2,1,39,45,86.7,3,41,1,2,1
Liam Delap,48,ENG,FW,19,6,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
Rodri,16,ESP,CM,25,72,0,0,0,0,1,0,0,0,88,1,1,1,0.0,0.0,0.0,4,2,79,83,95.2,6,75,0,1,1
Fernandinho,25,BRA,CM,36,18,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,0,0,21,22,95.5,1,19,0,0,0
Kevin De Bruyne,17,BEL,RM,30,90,0,1,0,0,2,0,0,0,66,0,0,0,0.2,0.2,0.8,6,3,50,57,87.7,9,55,4,1,0
João Cancelo,27,POR,"LB,RB",27,90,0,0,0,0,1,0,0,0,91,0,2,1,0.1,0.1,0.0,2,1,68,85,80.0,7,71,3,4,2
Aymeric Laporte,14,ESP,CB,27,83,0,0,0,0,1,0,0,0,102,1,2,0,0.0,0.0,0.0,0,0,93,97,95.9,8,85,0,0,0
Nathan Aké,6,NED,CB,26,7,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,1,0,9,10,90.0,0,9,0,0,0
Rúben Dias,3,POR,CB,24,90,0,0,0,0,1,0,0,0,90,0,1,1,0.0,0.0,0.0,1,0,77,83,92.8,2,76,0,1,1
John Stones,5,ENG,RB,27,60,0,0,0,0,1,0,0,0,46,0,0,0,0.2,0.2,0.0,0,0,41,43,95.3,5,34,0,2,2
Oleksandr Zinchenko,11,UKR,LB,25,30,0,0,0,0,1,0,0,0,33,2,1,0,0.0,0.0,0.0,1,0,25,29,86.2,5,18,1,0,0
Ederson,31,BRA,GK,28,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,33,35,94.3,0,25,0,0,0
