player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Edin Džeko,9,BIH,FW,36,90,0,0,0,0,2,0,1,0,38,0,0,0,0.4,0.4,0.0,2,0,19,28,67.9,4,24,4,0,0
Lautaro Martínez,10,ARG,"FW,RW",25,90,0,0,0,0,2,1,0,0,41,0,1,0,0.2,0.2,0.3,5,0,24,30,80.0,6,23,3,5,2
Henrikh Mkhitaryan,22,ARM,CM,33,80,0,0,0,0,0,0,0,0,52,4,0,1,0.0,0.0,0.0,1,0,42,45,93.3,6,28,2,1,1
Marcelo Brozović,77,CRO,CM,29,10,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,7,9,77.8,0,1,0,0,0
Hakan Çalhanoğlu,20,TUR,CM,28,72,0,0,0,0,3,2,1,0,48,1,2,1,0.1,0.1,0.0,2,0,30,37,81.1,3,22,1,0,0
Joaquín Correa,11,ARG,LW,28,18,0,0,0,0,1,0,0,0,14,0,0,0,0.0,0.0,0.1,2,0,9,9,100.0,2,9,1,2,0
Nicolò Barella,23,ITA,CM,25,90,0,0,0,0,1,0,0,0,88,0,0,0,0.0,0.0,0.4,3,0,67,83,80.7,7,66,3,2,1
Federico Dimarco,32,ITA,WB,24,72,0,0,0,0,1,0,0,0,51,1,0,0,0.0,0.0,0.0,3,0,35,46,76.1,4,28,2,2,0
Robin Gosens,8,GER,LM,28,18,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.1,1,0,7,8,87.5,0,5,0,0,0
Denzel Dumfries,2,NED,"WB,RM",26,81,0,0,0,0,2,1,0,0,43,1,1,3,0.4,0.4,0.0,1,0,21,32,65.6,1,25,1,1,1
Raoul Bellanova,12,ITA,RM,22,9,0,0,0,0,0,0,0,0,4,0,0,1,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,0,0
Francesco Acerbi,15,ITA,CB,34,90,0,0,0,0,1,0,0,0,68,2,2,1,0.0,0.0,0.0,0,0,51,59,86.4,1,45,2,0,0
Stefan de Vrij,6,NED,CB,30,90,0,0,0,0,1,0,0,0,59,1,4,0,0.0,0.0,0.0,0,0,47,51,92.2,0,35,0,0,0
Milan Škriniar,37,SVK,CB,27,81,0,0,0,0,0,0,1,0,100,0,0,0,0.0,0.0,0.0,1,0,87,97,89.7,11,80,0,0,0
Matteo Darmian,36,ITA,CB,32,9,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,5,10,50.0,0,4,0,0,0
André Onana,24,CMR,GK,26,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,20,26,76.9,1,17,0,0,0
