player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Divock Origi,27,BEL,FW,27,69,0,0,0,0,2,0,0,0,23,2,0,0,0.1,0.1,0.0,0,0,10,13,76.9,0,16,1,2,1
Olivier Giroud,9,FRA,FW,36,21,0,0,0,0,1,0,0,0,10,0,0,0,0.1,0.1,0.3,1,0,3,6,50.0,0,3,0,1,0
Ante Rebić,12,CRO,LW,29,69,0,0,0,0,3,1,0,0,47,1,0,0,0.6,0.6,0.1,4,0,28,39,71.8,4,26,1,2,1
Rafael Leão,17,POR,LW,23,21,0,0,0,0,1,0,0,0,23,0,0,0,0.0,0.0,0.0,4,0,10,20,50.0,3,17,3,5,2
Alexis Saelemaekers,56,BEL,RW,23,83,0,0,0,0,4,0,0,0,65,1,2,1,0.2,0.2,0.5,7,0,44,52,84.6,4,33,4,7,4
Charles De Ketelaere,90,BEL,RW,22,7,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,1,3,0,1,0
Ismaël Bennacer,4,ALG,AM,25,61,0,0,0,0,0,0,0,0,51,1,1,2,0.0,0.0,0.0,2,0,33,41,80.5,3,25,1,1,0
Brahim Díaz,10,ESP,AM,23,29,0,0,0,0,1,1,0,0,22,1,0,0,0.3,0.3,0.1,5,0,16,18,88.9,7,17,5,3,2
Tommaso Pobega,32,ITA,DM,23,90,0,0,0,0,3,0,1,0,78,2,0,1,0.1,0.1,0.0,0,0,60,67,89.6,8,41,0,1,0
Sandro Tonali,8,ITA,DM,22,90,0,0,0,0,1,1,0,0,91,5,1,0,0.1,0.1,0.1,5,0,72,85,84.7,16,51,2,1,0
Theo Hernández,19,FRA,LB,25,90,0,0,0,0,2,1,0,0,104,1,0,0,0.2,0.2,0.0,3,0,87,99,87.9,16,63,6,4,3
Fikayo Tomori,23,ENG,CB,25,90,0,0,0,0,0,0,1,0,103,1,0,2,0.0,0.0,0.2,3,0,89,93,95.7,11,62,1,1,1
Malick Thiaw,28,GER,CB,21,90,0,0,0,0,1,0,0,0,83,1,1,0,0.1,0.1,0.0,2,0,73,79,92.4,10,43,1,0,0
Davide Calabria,2,ITA,RB,26,61,0,0,0,0,2,0,0,0,72,2,1,1,0.1,0.1,0.1,6,0,54,66,81.8,9,39,5,0,0
Alessandro Florenzi,25,ITA,RB,32,29,0,0,0,0,2,0,0,0,44,1,0,0,0.1,0.1,0.1,2,0,31,40,77.5,2,23,1,0,0
Mike Maignan,16,FRA,GK,27,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,25,27,92.6,0,18,0,0,0
