player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Sadio Mané,10,SEN,"FW,LW",30,90,0,0,0,0,3,1,0,0,58,1,0,0,0.2,0.2,0.2,10,0,35,43,81.4,9,44,4,6,3
Luis Díaz,23,COL,LW,25,64,0,0,0,0,1,0,0,0,38,1,0,1,0.1,0.1,0.0,3,0,23,25,92.0,1,26,3,6,3
Diogo Jota,20,POR,"FW,LW",25,26,0,0,0,0,2,1,0,0,18,0,0,0,0.4,0.4,0.1,1,0,8,11,72.7,2,12,3,3,1
Mohamed Salah,11,EGY,RW,29,90,0,0,0,0,9,6,0,0,59,1,0,2,1.0,1.0,0.3,6,0,33,38,86.8,2,39,2,5,1
Thiago Alcántara,6,ESP,LM,31,76,0,0,0,0,1,1,0,0,89,1,4,6,0.0,0.0,0.1,4,0,70,74,94.6,19,49,0,1,1
Roberto Firmino,9,BRA,AM,30,14,0,0,0,0,1,0,0,0,15,0,0,0,0.0,0.0,0.2,3,0,9,11,81.8,0,10,1,1,1
Fabinho,3,BRA,"CM,DM",28,90,0,0,0,0,2,0,1,0,93,2,2,0,0.0,0.0,0.2,1,0,80,86,93.0,9,63,2,1,1
Jordan Henderson,14,ENG,RM,31,76,0,0,0,0,1,0,0,0,74,2,0,0,0.0,0.0,0.0,4,0,58,69,84.1,10,40,2,0,0
Naby Keïta,8,GUI,DM,27,14,0,0,0,0,1,0,0,0,20,1,0,0,0.2,0.2,0.0,0,0,15,17,88.2,4,12,0,0,0
Andrew Robertson,26,SCO,LB,28,90,0,0,0,0,0,0,0,0,79,2,2,1,0.0,0.0,0.2,6,0,60,71,84.5,7,43,2,0,0
Virgil van Dijk,4,NED,CB,30,90,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,0,0,45,48,93.8,3,27,0,0,0
Ibrahima Konaté,5,FRA,CB,23,90,0,0,0,0,0,0,0,0,54,3,1,1,0.0,0.0,0.0,1,0,42,48,87.5,6,30,1,2,2
Trent Alexander-Arnold,66,ENG,RB,23,90,0,0,0,0,3,0,0,0,90,2,2,1,0.1,0.1,0.3,3,0,57,77,74.0,12,45,3,0,0
Alisson,1,BRA,GK,29,90,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,0,0,14,19,73.7,0,13,0,1,1
