player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Erling Haaland,9,NOR,FW,20,90,0,1,0,0,1,1,0,0,33,0,0,0,0.4,0.4,0.5,4,1,20,24,83.3,2,17,1,1,0
Marco Reus,11,GER,LW,31,90,1,0,0,0,3,1,0,0,38,0,1,1,0.5,0.5,0.0,2,0,23,26,88.5,2,23,5,1,1
Ansgar Knauff,36,GER,RW,19,62,0,0,0,0,0,0,0,0,23,4,1,1,0.0,0.0,0.1,2,0,4,9,44.4,0,11,2,3,2
Gio Reyna,32,USA,RW,18,28,0,0,0,0,0,0,0,0,12,1,0,0,0.0,0.0,0.0,0,0,8,10,80.0,0,3,0,0,0
Mahmoud Dahoud,8,GER,LM,25,80,0,0,0,0,0,0,0,0,42,2,1,0,0.0,0.0,0.4,1,0,30,33,90.9,5,27,1,2,2
Thomas Delaney,6,DEN,LM,29,10,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,6,8,75.0,0,4,0,0,0
Emre Can,23,GER,CM,27,90,0,0,0,0,1,0,1,0,49,0,0,2,0.0,0.0,0.0,0,0,36,43,83.7,2,29,0,1,1
Jude Bellingham,22,ENG,RM,17,90,0,0,0,0,1,1,1,0,38,2,0,3,0.1,0.1,0.0,2,1,22,25,88.0,3,17,0,1,0
Raphaël Guerreiro,13,POR,LB,27,90,0,0,0,0,1,0,0,0,70,1,1,0,0.1,0.1,0.0,0,0,50,60,83.3,3,33,2,1,1
Mats Hummels,15,GER,CB,32,90,0,0,0,0,0,0,0,0,87,0,1,2,0.0,0.0,0.0,0,0,68,79,86.1,2,60,0,0,0
Manuel Akanji,16,SUI,CB,25,90,0,0,0,0,0,0,0,0,86,1,1,3,0.0,0.0,0.0,1,0,70,75,93.3,1,57,0,0,0
Mateu Morey,2,ESP,RB,21,80,0,0,0,0,0,0,0,0,45,1,1,0,0.0,0.0,0.0,1,0,34,41,82.9,2,24,0,1,0
Thomas Meunier,24,BEL,RB,29,10,0,0,0,0,0,0,0,0,5,1,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
Marwin Hitz,35,SUI,GK,33,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,31,35,88.6,0,20,0,0,0
