player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Divock Origi,27,BEL,FW,28,62,0,0,0,0,3,2,0,0,19,0,0,0,0.3,0.3,0.0,2,0,10,13,76.9,2,18,4,2,2
Rafael Leão,17,POR,LW,23,28,0,0,0,0,1,0,0,0,23,0,0,0,0.1,0.1,0.3,3,0,12,19,63.2,2,15,3,3,0
Brahim Díaz,10,ESP,"LW,AM",23,90,0,0,0,0,2,0,0,0,39,3,0,0,0.8,0.8,0.1,4,0,17,25,68.0,3,29,1,3,1
Alexis Saelemaekers,56,BEL,RW,23,74,0,0,0,0,3,1,0,0,56,0,2,0,0.1,0.1,0.8,5,0,32,45,71.1,5,36,4,8,4
Junior Messias,30,BRA,RW,31,16,1,0,0,0,2,1,0,0,12,0,0,0,0.1,0.1,0.1,3,1,6,8,75.0,1,11,1,6,4
Charles De Ketelaere,90,BEL,AM,22,62,0,0,0,0,1,0,0,0,30,1,0,0,0.0,0.0,0.0,0,0,16,25,64.0,3,23,3,7,5
Olivier Giroud,9,FRA,FW,36,28,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,5,9,55.6,0,4,0,0,0
Aster Vranckx,40,BEL,DM,20,74,0,0,0,0,0,0,0,0,60,1,0,0,0.0,0.0,0.0,1,0,46,55,83.6,1,42,0,1,1
Sandro Tonali,8,ITA,DM,22,16,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.2,5,0,12,15,80.0,3,9,1,0,0
Ismaël Bennacer,4,ALG,DM,25,45,0,0,0,0,0,0,0,0,53,1,1,2,0.0,0.0,0.0,0,0,39,47,83.0,2,36,1,1,1
Rade Krunić,33,BIH,DM,29,45,0,0,0,0,3,1,0,0,48,2,0,0,0.1,0.1,0.0,1,0,35,42,83.3,3,29,0,1,1
Fodé Ballo-Touré,5,SEN,LB,26,90,0,0,0,0,1,0,0,0,59,2,1,0,0.0,0.0,0.0,1,0,42,51,82.4,5,26,0,1,0
Malick Thiaw,28,GER,CB,21,90,0,0,0,0,1,0,0,0,141,2,0,0,0.1,0.1,0.0,4,0,120,135,88.9,5,103,1,0,0
Pierre Kalulu,20,FRA,CB,22,90,0,0,0,0,0,0,0,0,135,0,2,0,0.0,0.0,0.0,1,0,121,128,94.5,10,105,4,0,0
Davide Calabria,2,ITA,RB,26,90,0,0,0,0,1,0,0,0,91,5,3,0,0.0,0.0,0.0,1,1,72,82,87.8,6,47,3,1,1
Mike Maignan,16,FRA,GK,27,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,30,35,85.7,0,22,0,0,0
