player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Assan Ceesay,77,GAM,FW,28,62,1,0,0,0,2,1,0,0,19,0,0,2,0.1,0.1,0.0,2,1,7,14,50.0,1,7,0,0,0
Lorenzo Colombo,9,ITA,FW,20,28,0,0,0,0,0,0,1,0,4,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,4,0,0,0
Federico Di Francesco,11,ITA,LW,28,73,0,1,0,0,1,0,0,0,20,1,0,1,0.1,0.1,0.1,2,1,9,13,69.2,1,12,3,0,0
Lameck Banda,22,ZAM,LW,21,17,0,0,0,0,1,1,0,0,7,0,0,0,0.0,0.0,0.0,1,0,0,1,0.0,0,4,0,1,0
Gabriel Strefezza,27,BRA,RW,25,90,0,0,0,0,2,1,0,0,35,2,0,0,0.1,0.1,0.3,6,0,16,27,59.3,1,23,2,3,2
Joan Gonzàlez,16,ESP,LM,20,73,0,0,0,0,0,0,0,0,25,0,2,1,0.0,0.0,0.0,0,0,10,17,58.8,2,13,0,2,0
Þórir Jóhann Helgason,14,ISL,LM,21,17,0,0,0,0,0,0,0,0,5,0,1,0,0.0,0.0,0.0,0,0,2,2,100.0,0,0,0,0,0
Morten Hjulmand,42,DEN,CM,23,90,0,0,0,0,0,0,1,0,39,2,0,0,0.0,0.0,0.0,3,0,24,33,72.7,3,13,0,3,2
Kristijan Bistrović,8,CRO,RM,24,73,0,0,0,0,3,1,0,0,15,0,0,0,0.2,0.2,0.0,0,0,10,10,100.0,1,8,1,1,1
Marcin Listkowski,19,POL,RM,24,17,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,4,6,66.7,1,1,1,0,0
Antonino Gallo,25,ITA,LB,22,90,0,0,0,0,0,0,0,0,35,0,2,2,0.0,0.0,0.0,1,0,18,26,69.2,6,18,1,0,0
Federico Baschirotto,6,ITA,CB,25,90,0,0,0,0,1,0,1,0,48,2,2,3,0.2,0.2,0.0,1,0,25,31,80.6,2,18,0,0,0
Yıldırım Mert Çetin,4,TUR,CB,25,20,0,0,0,0,0,0,0,0,8,1,1,0,0.0,0.0,0.0,0,0,2,3,66.7,0,3,0,0,0
Alexis Blin,29,FRA,CB,25,70,0,0,0,0,0,0,1,0,41,0,3,2,0.0,0.0,0.0,1,0,26,27,96.3,1,15,0,0,0
Valentin Gendrey,17,FRA,RB,22,90,0,0,0,0,0,0,0,0,51,1,1,1,0.0,0.0,0.0,1,0,32,41,78.0,1,18,1,0,0
Wladimiro Falcone,30,ITA,GK,27,90,0,0,0,0,0,0,0,0,41,0,1,0,0.0,0.0,0.0,0,0,17,33,51.5,0,17,0,0,0
