player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Cody Gakpo,18,NED,"FW,LW",23,81,0,0,0,0,1,0,0,0,26,0,0,0,0.1,0.1,0.0,0,0,12,15,80.0,3,18,2,5,3
James Milner,7,ENG,LM,37,9,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,1,0,0,0,0
Diogo Jota,20,POR,LW,26,69,0,1,0,0,0,0,0,0,22,1,1,0,0.0,0.0,0.2,2,1,14,16,87.5,3,14,2,2,1
Roberto Firmino,9,BRA,"AM,FW",31,21,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,1,3,0,2,2
Mohamed Salah,11,EGY,RW,30,69,1,0,0,0,2,1,1,0,17,0,0,1,0.2,0.2,0.1,2,0,10,13,76.9,2,8,4,0,0
Darwin Núñez,27,URU,"FW,LW",23,21,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,1,0,0,0
Jordan Henderson,14,ENG,"LM,DM,CM",32,90,0,0,0,0,0,0,0,0,51,1,2,0,0.0,0.0,0.0,1,0,40,44,90.9,6,30,1,0,0
Fabinho,3,BRA,"CM,DM,RM",29,90,0,0,0,0,0,0,0,0,33,2,1,2,0.0,0.0,0.0,0,0,22,27,81.5,1,15,0,0,0
Harvey Elliott,19,ENG,RM,19,69,0,0,0,0,1,0,0,0,35,1,1,0,0.1,0.1,0.1,1,0,25,30,83.3,2,20,1,1,1
Alex Oxlade-Chamberlain,15,ENG,RW,29,21,0,0,0,0,0,0,0,0,8,0,0,1,0.0,0.0,0.0,0,0,2,7,28.6,2,5,0,0,0
Andrew Robertson,26,SCO,LB,29,69,0,0,0,0,0,0,0,0,36,2,0,1,0.0,0.0,0.0,0,0,17,29,58.6,0,20,2,0,0
Kostas Tsimikas,21,GRE,LB,26,21,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,5,7,71.4,0,5,0,0,0
Virgil van Dijk,4,NED,CB,31,90,0,0,0,0,0,0,0,0,63,4,1,0,0.0,0.0,0.0,1,0,44,50,88.0,0,21,0,0,0
Ibrahima Konaté,5,FRA,CB,23,90,0,0,0,0,0,0,0,0,48,0,1,1,0.0,0.0,0.0,0,0,33,41,80.5,1,29,0,0,0
Trent Alexander-Arnold,66,ENG,RB,24,90,0,0,0,0,0,0,0,0,45,1,2,2,0.0,0.0,0.0,1,1,29,39,74.4,2,21,1,2,2
Alisson,1,BRA,GK,30,90,0,0,0,0,0,0,0,0,47,0,0,0,0.0,0.0,0.0,0,0,38,43,88.4,0,30,0,1,1
