player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Lucas Boyé,9,ARG,FW,26,78,0,0,0,0,2,1,0,0,38,2,0,0,0.2,0.2,0.0,2,0,21,24,87.5,4,27,0,4,1
Ezequiel Ponce,19,ARG,FW,25,12,0,0,0,0,1,0,0,0,6,0,0,0,0.1,0.1,0.0,0,0,3,3,100.0,0,4,0,1,0
Nicolás Ezequiel Fernández,22,ARG,LM,22,61,0,0,0,0,1,1,0,0,36,0,0,1,0.0,0.0,0.1,1,0,21,31,67.7,1,21,3,0,0
Gerard Gumbau,20,ESP,CM,27,29,0,0,0,0,0,0,1,0,21,0,0,0,0.0,0.0,0.0,3,0,19,19,100.0,2,14,0,0,0
Pere Milla,10,ESP,CM,30,61,0,0,0,0,0,0,0,0,43,1,0,0,0.0,0.0,0.1,2,0,29,37,78.4,4,28,3,0,0
Josan,17,ESP,RM,32,29,0,0,0,0,0,0,0,0,11,1,0,1,0.0,0.0,0.0,0,0,2,5,40.0,0,7,1,0,0
Raúl Guti,8,ESP,CM,25,90,0,0,0,0,0,0,0,0,38,1,2,0,0.0,0.0,0.0,1,0,29,34,85.3,1,23,0,0,0
Tete Morente,11,ESP,"RM,LM",25,79,0,0,0,0,3,0,0,0,28,0,0,2,0.2,0.2,0.0,1,0,15,22,68.2,1,18,2,1,1
Domingos Quina,12,POR,LM,22,11,0,0,0,0,1,0,0,0,12,0,0,0,0.0,0.0,0.1,1,0,8,10,80.0,1,8,3,0,0
Omar Mascarell,21,ESP,DM,29,90,0,0,0,0,0,0,0,0,76,4,1,1,0.0,0.0,0.0,2,0,63,66,95.5,8,51,1,3,2
Carlos Clerc,23,ESP,LB,30,90,0,0,0,0,1,1,0,0,62,1,1,2,0.2,0.2,0.0,0,0,43,54,79.6,3,44,3,1,1
Pedro Bigas,6,ESP,CB,32,90,0,0,0,0,0,0,0,0,61,2,2,2,0.0,0.0,0.0,1,0,48,51,94.1,3,38,0,1,1
Gonzalo Verdú,5,ESP,CB,33,90,0,0,0,0,1,0,0,0,48,1,2,1,0.0,0.0,0.0,1,0,34,41,82.9,2,30,0,0,0
Helibelton Palacios,14,COL,RB,29,90,0,0,0,0,0,0,0,0,44,0,0,1,0.0,0.0,0.2,3,0,41,42,97.6,5,26,3,0,0
Édgar Badía,13,ESP,GK,30,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,26,30,86.7,0,12,0,0,0
