player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Timo Werner,11,GER,FW,25,66,1,0,0,0,2,2,0,0,29,2,1,2,1.0,1.0,0.8,4,0,8,16,50.0,2,16,3,1,1
Christian Pulisic,10,USA,FW,22,24,0,1,0,0,1,0,0,0,21,0,0,1,0.1,0.1,1.5,3,1,9,13,69.2,3,17,3,3,1
Kai Havertz,29,GER,FW,21,89,0,1,0,0,4,1,0,0,47,1,1,2,1.4,1.4,0.0,5,1,24,28,85.7,0,28,3,4,3
Olivier Giroud,18,FRA,FW,34,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,1,0,0,0,0
Ben Chilwell,21,ENG,LW,24,90,0,0,0,0,0,0,0,0,54,1,1,0,0.0,0.0,0.1,2,0,35,45,77.8,4,24,1,1,0
César Azpilicueta,28,ESP,RW,31,87,0,0,0,0,0,0,0,0,46,1,0,2,0.0,0.0,0.0,1,0,28,39,71.8,2,14,1,0,0
Reece James,24,ENG,RW,21,3,0,0,0,0,1,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,3,0,0,0
Mason Mount,19,ENG,CM,22,87,1,0,0,0,3,1,1,0,29,3,0,1,1.1,1.1,0.1,4,0,17,21,81.0,2,18,3,3,2
Hakim Ziyech,22,MAR,CM,28,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,1,1,0,0
N'Golo Kanté,7,FRA,CM,30,90,0,0,0,0,1,0,0,0,41,1,5,1,0.5,0.5,0.5,5,1,29,34,85.3,7,18,1,1,1
Jorginho,5,ITA,DM,29,90,0,0,0,0,0,0,1,0,44,2,6,1,0.0,0.0,0.4,2,0,35,39,89.7,6,26,0,2,1
Antonio Rüdiger,2,GER,CB,28,90,0,0,0,0,1,1,0,0,48,3,0,0,0.0,0.0,0.0,1,0,31,40,77.5,4,23,1,0,0
Thiago Silva,6,BRA,CB,36,90,0,0,0,0,2,0,0,0,40,1,0,0,0.1,0.1,0.0,0,0,27,31,87.1,0,18,0,0,0
Andreas Christensen,4,DEN,CB,25,90,0,0,0,0,0,0,1,0,50,3,2,0,0.0,0.0,0.0,1,0,34,42,81.0,2,23,0,0,0
Edouard Mendy,16,SEN,GK,29,90,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.0,0,0,18,20,90.0,0,13,0,0,0
