minute,player,team,xg_shot,psxg_shot,outcome,distance,body_part,notes,sca_1_player,sca_1_type,sca_2_player,sca_2_type
1,Jack Grealish,Manchester City,0.03,,Blocked,13,Right Foot,,Julián Álvarez,Pass (Live),Erling Haaland,Pass (Live)
7,Rodri,Manchester City,0.02,,Off Target,33,Right Foot,,Phil Foden,Pass (Live),İlkay Gündoğan,Pass (Live)
11,Phil Foden,Manchester City,0.06,,Blocked,18,Left Foot,,Rico Lewis,Pass (Live),Rodri,Pass (Live)
15,Erling Haaland,Manchester City,0.16,,Blocked,10,Right Foot,,İlkay Gündoğan,Pass (Live),Julián Álvarez,Pass (Live)
15,Julián Álvarez,Manchester City,0.53,0.99,Goal,2,Right Foot,,Erling Haaland,Shot,,
21,Erling Haaland,Manchester City,0.04,,Blocked,13,Left Foot,,Julián Álvarez,Pass (Live),Rúben Dias,Pass (Live)
21,Rúben Dias,Manchester City,0.07,,Off Target,10,Head,,Phil Foden,Pass (Dead),Erling Haaland,Shot
29,Erling Haaland,Manchester City,0.30,0.79,Goal,4,Left Foot,,Phil Foden,Pass (Live),İlkay Gündoğan,Pass (Live)
41,Julián Álvarez,Manchester City,0.14,0.05,Saved,8,Head,,Phil Foden,Pass (Live),Rico Lewis,Pass (Live)
45,Phil Foden,Manchester City,0.48,0.55,Goal,14,Left Foot,,Phil Foden,Take-On,,
51,Julián Álvarez,Manchester City,0.20,,Off Target,9,Right Foot,Volley,Phil Foden,Pass (Live),Rico Lewis,Pass (Live)
60,Nathan Aké,Manchester City,0.04,0.03,Saved,25,Left Foot,,Julián Álvarez,Pass (Live),Phil Foden,Pass (Live)
62,Nathan Aké,Manchester City,0.06,,Off Target,8,Head,,Phil Foden,Pass (Dead),Phil Foden,Pass (Live)
62,Julián Álvarez,Manchester City,0.05,,Blocked,24,Left Foot,,Phil Foden,Pass (Live),Erling Haaland,Pass (Live)
73,Sergio Gómez,Manchester City,0.07,,Blocked,20,Left Foot,,,,,
74,Kalvin Phillips,Manchester City,0.06,,Off Target,16,Right Foot,,Riyad Mahrez,Pass (Live),Phil Foden,Pass (Live)
80,Rico Lewis,Manchester City,0.04,,Off Target,17,Right Foot,,Nathan Aké,Pass (Live),Máximo Perrone,Pass (Live)
80,Rico Lewis,Manchester City,0.05,,Blocked,16,Right Foot,,Rico Lewis,Shot,,
90,Sergio Gómez,Manchester City,0.04,,Off Target,24,Left Foot,,Rico Lewis,Pass (Live),Julián Álvarez,Pass (Live)
90+3,Riyad Mahrez,Manchester City,0.08,,Off Target,21,Left Foot,Free kick,Riyad Mahrez,Fouled,Rico Lewis,Pass (Live)
