player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Karim Benzema,9,FRA,FW,35,90,0,0,0,0,2,2,0,0,54,0,0,0,0.5,0.5,0.2,3,0,40,47,85.1,11,29,1,3,1
Vinicius Júnior,20,BRA,LW,22,89,0,0,0,0,1,0,0,1,51,2,0,1,0.2,0.2,0.0,0,0,18,30,60.0,2,39,4,10,3
Marco Asensio,11,ESP,RW,27,64,0,0,0,0,2,0,0,0,50,1,0,0,0.1,0.1,0.3,4,0,30,42,71.4,4,26,3,5,5
Luka Modrić,10,CRO,RM,37,26,0,0,0,0,0,0,1,0,35,2,0,0,0.0,0.0,0.0,1,0,24,30,80.0,5,19,2,3,1
Eduardo Camavinga,12,FRA,LM,20,45,0,0,0,0,0,0,0,0,51,2,0,0,0.0,0.0,0.0,1,0,40,48,83.3,2,31,0,0,0
Rodrygo,21,BRA,"RW,LM",22,45,0,0,0,0,3,1,1,0,27,0,1,0,0.3,0.3,0.0,3,0,16,19,84.2,2,17,2,3,0
Aurélien Tchouaméni,18,FRA,CM,23,85,0,0,0,0,0,0,0,0,76,2,1,2,0.0,0.0,0.0,1,0,61,69,88.4,10,39,1,4,3
Federico Valverde,15,URU,CM,24,5,0,0,0,0,1,1,0,0,8,0,0,0,0.2,0.2,0.0,0,0,5,7,71.4,0,3,0,0,0
Dani Ceballos,19,ESP,RM,26,64,0,0,0,0,0,0,0,0,64,4,0,0,0.0,0.0,0.1,1,0,47,56,83.9,7,37,4,2,1
Toni Kroos,8,GER,LM,33,26,0,0,0,0,2,1,0,0,47,0,0,0,0.1,0.1,0.5,5,0,36,45,80.0,9,26,2,1,0
Ferland Mendy,23,FRA,LB,27,85,0,0,0,0,0,0,0,0,69,1,0,0,0.0,0.0,0.0,0,0,62,62,100.0,3,36,1,2,1
Dani Carvajal,2,ESP,LB,31,5,0,0,0,0,1,0,0,0,7,1,0,0,0.1,0.1,0.0,1,0,4,4,100.0,0,2,1,2,1
Antonio Rüdiger,22,GER,CB,30,90,0,0,0,0,0,0,0,0,78,1,1,0,0.0,0.0,0.0,1,0,68,75,90.7,2,46,2,0,0
Éder Militão,3,BRA,CB,25,90,0,0,0,0,0,0,0,0,83,1,0,3,0.0,0.0,0.0,0,0,70,77,90.9,5,47,1,0,0
Lucas Vázquez,17,ESP,RB,31,90,0,0,0,0,1,0,0,0,93,0,0,0,0.0,0.0,0.0,2,0,73,82,89.0,4,51,2,2,0
Thibaut Courtois,1,BEL,GK,31,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,29,33,87.9,0,25,0,0,0
