minute,player,team,xg_shot,psxg_shot,outcome,distance,body_part,notes,sca_1_player,sca_1_type,sca_2_player,sca_2_type
6,Robin Gosens,Inter,0.31,0.30,Goal,17,Left Foot,,Romelu Lukaku,Pass (Live),Kristjan Asllani,Pass (Live)
9,Romelu Lukaku,Inter,0.05,,Off Target,13,Right Foot,,Joaquín Correa,Pass (Live),Henrikh Mkhitaryan,Interception
14,Robin Gosens,Inter,0.03,0.02,Saved,17,Head,,Nicolò Barella,Pass (Live),Romelu Lukaku,Pass (Live)
23,Romelu Lukaku,Inter,0.08,0.25,Saved,17,Left Foot,Deflected,Kristjan Asllani,Pass (Live),Nicolò Barella,Pass (Live)
24,Joaquín Correa,Inter,0.03,,Off Target,24,Right Foot,,Robin Gosens,Pass (Live),Nicolò Barella,Pass (Live)
26,Kristjan Asllani,Inter,0.02,,Off Target,31,Right Foot,,Joaquín Correa,Pass (Live),Romelu Lukaku,Pass (Live)
32,Joaquín Correa,Inter,0.26,0.28,Saved,9,Head,,Robin Gosens,Pass (Live),Francesco Acerbi,Pass (Live)
39,Francesco Acerbi,Inter,0.04,,Off Target,10,Head,,Kristjan Asllani,Pass (Dead),Henrikh Mkhitaryan,Fouled
45+2,Romelu Lukaku,Inter,0.29,0.49,Saved,5,Head,,Denzel Dumfries,Pass (Live),Kristjan Asllani,Pass (Live)
45+2,Joaquín Correa,Inter,0.08,,Blocked,10,Head,,Denzel Dumfries,Pass (Live),Romelu Lukaku,Pass (Live)
45+2,Francesco Acerbi,Inter,0.08,,Blocked,17,Left Foot,,Robin Gosens,Pass (Live),Joaquín Correa,Shot
49,Nicolò Barella,Inter,0.05,0.46,Saved,22,Right Foot,,Joaquín Correa,Pass (Live),Robin Gosens,Pass (Live)
51,Stefan de Vrij,Inter,0.12,,Blocked,5,Head,,Kristjan Asllani,Pass (Dead),,
51,Stefan de Vrij,Inter,0.13,,Off Target,6,Head,,Kristjan Asllani,Pass (Dead),Stefan de Vrij,Shot
56,Stefan de Vrij,Inter,0.04,0.03,Saved,11,Head,,Kristjan Asllani,Pass (Dead),Joaquín Correa,Pass (Live)
63,Henrikh Mkhitaryan,Inter,0.05,,Blocked,27,Right Foot,,,,,
64,Denzel Dumfries,Inter,0.05,0.08,Saved,5,Head,,Kristjan Asllani,Pass (Dead),Henrikh Mkhitaryan,Shot
64,Romelu Lukaku,Inter,0.59,,Woodwork,3,Head,,Robin Gosens,Pass (Live),Kristjan Asllani,Pass (Dead)
64,Stefan de Vrij,Inter,0.15,0.26,Saved,7,Head,,Romelu Lukaku,Shot,,
64,Stefan de Vrij,Inter,0.18,,Blocked,3,Left Foot,,Stefan de Vrij,Shot,,
78,Francesco Acerbi,Inter,0.07,,Blocked,17,Right Foot,Volley,Roberto Gagliardini,Pass (Live),Denzel Dumfries,Pass (Live)
79,Roberto Gagliardini,Inter,0.13,,Off Target,9,Head,,Federico Dimarco,Pass (Dead),,Fouled
82,Lautaro Martínez,Inter,0.22,0.27,Saved,16,Left Foot,,Romelu Lukaku,Pass (Live),,
84,Romelu Lukaku,Inter,0.07,0.12,Saved,17,Left Foot,,Marcelo Brozović,Pass (Live),Roberto Gagliardini,Pass (Live)
84,Lautaro Martínez,Inter,0.03,,Off Target,25,Right Foot,,Federico Dimarco,Pass (Live),Roberto Gagliardini,Pass (Live)
