player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Krzysztof Piątek,99,POL,FW,27,90,0,0,0,0,2,0,0,0,26,0,0,1,0.6,0.6,0.0,1,0,12,17,70.6,2,10,0,0,0
Antonio Candreva,87,ITA,AM,36,90,1,0,0,0,1,1,0,0,58,0,0,0,0.0,0.0,0.8,5,0,37,52,71.2,3,39,5,1,0
Grigoris Kastanos,20,CYP,"AM,WB",25,84,0,0,0,0,1,0,0,0,33,0,0,1,0.0,0.0,0.1,1,0,22,30,73.3,2,16,2,0,0
Erik Botheim,11,NOR,WB,23,6,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.0,1,0,1,3,33.3,0,3,0,0,0
Lassana Coulibaly,18,MLI,CM,26,65,0,0,0,0,1,1,1,0,37,2,0,0,0.1,0.1,0.0,0,0,22,28,78.6,2,17,0,2,1
Hans Nicolussi Caviglia,41,ITA,CM,22,25,0,0,0,0,1,0,1,0,13,0,1,2,0.0,0.0,0.0,1,0,8,9,88.9,0,6,1,2,2
Tonny Vilhena,10,NED,CM,28,78,0,0,0,0,0,0,0,0,40,0,1,0,0.0,0.0,0.0,2,0,26,32,81.3,1,18,1,3,2
Emil Bohinen,8,NOR,CM,24,12,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,0,3,1,0,0
Domagoj Bradarić,3,CRO,WB,23,90,0,0,0,0,1,0,0,0,52,0,3,0,0.0,0.0,0.0,2,1,37,48,77.1,1,20,3,3,3
Dylan Bronn,2,TUN,WB,27,45,0,0,0,0,0,0,0,0,18,0,0,1,0.0,0.0,0.0,0,0,14,17,82.4,1,3,0,0,0
Boulaye Dia,29,SEN,AM,26,45,0,1,0,0,4,1,0,0,20,0,0,0,0.3,0.3,0.1,3,1,11,13,84.6,2,13,2,1,0
Lorenzo Pirola,98,ITA,CB,21,65,0,0,0,0,0,0,0,0,60,0,3,3,0.0,0.0,0.0,0,0,40,49,81.6,1,39,0,0,0
William Troost-Ekong,15,NGA,CB,29,25,0,0,0,0,0,0,0,0,12,1,0,0,0.0,0.0,0.0,0,0,7,9,77.8,2,5,0,0,0
Norbert Gyömbér,23,SVK,CB,30,90,0,0,0,0,0,0,0,0,67,0,2,1,0.0,0.0,0.0,0,0,51,57,89.5,1,31,0,2,2
Flavius Daniliuc,5,AUT,CB,21,90,0,0,0,0,0,0,0,0,61,0,3,2,0.0,0.0,0.0,1,0,44,51,86.3,4,32,1,1,1
Guillermo Ochoa,13,MEX,GK,37,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,23,32,71.9,0,17,0,0,0
