player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Joaquín Correa,11,ARG,FW,28,65,0,0,0,0,3,1,0,0,32,0,0,0,0.4,0.4,0.1,5,0,22,27,81.5,4,18,3,0,0
Lautaro Martínez,10,ARG,FW,25,25,0,0,0,0,2,1,0,0,8,0,0,0,0.2,0.2,0.0,0,0,2,4,50.0,1,4,1,0,0
Romelu Lukaku,90,BEL,FW,29,84,0,1,0,0,5,3,0,0,39,0,0,0,1.1,1.1,0.5,6,1,14,26,53.8,3,20,2,1,0
Edin Džeko,9,BIH,FW,37,6,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0
Henrikh Mkhitaryan,22,ARM,CM,34,90,0,0,0,0,1,0,0,0,56,0,4,0,0.1,0.1,0.0,3,0,46,49,93.9,6,28,2,0,0
Kristjan Asllani,14,ALB,CM,21,65,0,0,0,0,1,0,0,0,68,1,0,0,0.0,0.0,0.4,9,1,57,65,87.7,6,38,2,0,0
Roberto Gagliardini,5,ITA,CM,29,25,0,0,0,0,1,0,1,0,13,0,0,0,0.1,0.1,0.0,3,0,8,11,72.7,1,5,0,0,0
Nicolò Barella,23,ITA,CM,26,65,0,0,0,0,1,1,0,0,48,2,0,0,0.1,0.1,0.0,3,0,31,40,77.5,8,28,1,2,2
Marcelo Brozović,77,CRO,CM,30,25,0,0,0,0,0,0,0,0,22,0,1,0,0.0,0.0,0.1,1,0,16,21,76.2,1,10,0,0,0
Robin Gosens,8,GER,WB,28,74,1,0,0,0,2,2,0,0,47,1,3,0,0.3,0.3,1.0,5,0,27,36,75.0,3,14,1,0,0
Federico Dimarco,32,ITA,WB,25,16,0,0,0,0,0,0,0,0,18,0,1,0,0.0,0.0,0.2,2,0,11,14,78.6,0,8,0,1,0
Denzel Dumfries,2,NED,WB,26,90,0,0,0,0,1,1,0,0,39,3,2,1,0.0,0.0,0.4,3,0,27,31,87.1,1,14,1,1,0
Francesco Acerbi,15,ITA,CB,35,90,0,0,0,0,3,0,0,0,65,1,4,0,0.2,0.2,0.0,1,0,56,58,96.6,5,29,3,1,0
Stefan de Vrij,6,NED,CB,31,90,0,0,0,0,5,2,1,0,88,1,2,1,0.6,0.6,0.0,2,0,64,73,87.7,4,39,0,0,0
Matteo Darmian,36,ITA,CB,33,90,0,0,0,0,0,0,0,0,81,1,1,1,0.0,0.0,0.0,0,0,68,77,88.3,6,38,1,0,0
André Onana,24,CMR,GK,27,90,0,0,0,0,0,0,0,0,46,0,0,0,0.0,0.0,0.0,0,0,31,45,68.9,0,25,0,0,0
