player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Karim Benzema,9,FRA,FW,31,90,0,0,0,0,4,2,0,0,52,1,2,1,0.3,0.3,0.0,4,0,29,38,76.3,4,30,4,5,2
Vinicius Júnior,28,BRA,LW,18,34,0,0,0,0,2,1,0,0,14,0,0,0,0.1,0.1,0.1,2,0,6,8,75.0,0,15,2,3,2
Marco Asensio,20,ESP,"RW,LW",23,56,1,0,0,0,4,1,0,0,36,1,1,0,0.3,0.3,0.3,2,0,19,29,65.5,4,32,2,3,3
Lucas Vázquez,17,ESP,RW,27,28,0,0,0,0,1,1,0,0,20,1,0,0,0.1,0.1,0.5,3,0,11,16,68.8,0,16,1,1,0
Gareth Bale,11,WAL,"LW,RW",29,62,0,0,0,0,3,2,0,0,31,0,1,0,1.0,1.0,0.2,4,0,18,27,66.7,3,19,1,0,0
Luka Modrić,10,CRO,LM,33,90,0,0,0,0,1,0,0,0,70,4,1,0,0.1,0.1,0.5,6,0,50,60,83.3,8,49,3,3,2
Casemiro,14,BRA,CM,27,86,0,0,0,0,0,0,0,0,57,3,1,2,0.0,0.0,0.0,1,0,36,46,78.3,3,17,0,2,0
Federico Valverde,15,URU,CM,20,4,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,7,8,87.5,2,5,0,1,0
Toni Kroos,8,GER,RM,29,90,0,0,0,0,1,0,0,0,83,3,1,0,0.0,0.0,0.5,6,0,51,69,73.9,13,45,3,2,0
Sergio Reguilón,23,ESP,LB,22,90,0,1,0,0,0,0,0,0,69,4,2,1,0.0,0.0,0.1,4,2,47,55,85.5,7,34,6,4,2
Nacho,6,ESP,CB,29,89,0,0,0,0,1,0,2,1,48,1,1,0,0.1,0.1,0.0,0,0,40,43,93.0,1,25,0,0,0
Raphaël Varane,5,FRA,CB,25,90,0,0,0,0,2,1,0,0,76,1,3,6,0.5,0.5,0.0,0,0,51,61,83.6,2,40,0,0,0
Dani Carvajal,2,ESP,RB,27,90,0,0,0,0,1,0,1,0,77,0,1,1,0.1,0.1,0.2,5,0,55,67,82.1,8,40,8,4,1
Thibaut Courtois,25,BEL,GK,26,90,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0,0,25,42,59.5,0,23,0,0,0
