player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Gonçalo Ramos,88,POR,FW,21,73,0,0,0,0,1,0,0,0,22,0,0,1,0.1,0.1,0.0,0,0,10,14,71.4,1,14,1,1,0
Gonçalo Guedes,15,POR,"AM,FW",26,17,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,1,0,4,7,57.1,0,7,2,1,0
Fredrik Aursnes,8,NOR,"RB,LW",27,90,1,0,0,0,2,1,0,0,82,0,0,2,0.1,0.1,0.0,1,0,57,72,79.2,5,50,4,0,0
João Mário,20,POR,"RW,LW",30,88,0,0,0,0,1,0,0,0,62,1,0,0,0.0,0.0,0.0,3,0,51,57,89.5,7,46,5,2,2
Andreas Schjelderup,21,NOR,LW,18,2,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,1,1,6,6,100.0,1,2,0,0,0
Rafa Silva,27,POR,AM,29,79,0,1,0,0,1,0,1,0,50,1,0,0,0.0,0.0,0.1,3,1,33,41,80.5,2,30,2,6,2
João Neves,87,POR,DM,18,11,0,0,0,0,0,0,0,0,16,1,0,0,0.0,0.0,0.0,0,0,12,15,80.0,0,10,1,0,0
Chiquinho,22,POR,DM,27,79,0,0,0,0,1,1,0,0,65,0,2,1,0.0,0.0,0.0,0,0,52,59,88.1,8,42,2,2,1
Petar Musa,33,CRO,FW,25,11,1,0,0,0,1,1,1,0,6,0,0,0,0.1,0.1,0.0,0,0,3,4,75.0,2,1,0,0,0
Florentino Luís,61,POR,DM,23,90,0,0,0,0,0,0,0,0,73,0,0,3,0.0,0.0,0.0,3,1,58,67,86.6,5,45,1,1,1
Álex Grimaldo,3,ESP,LB,27,90,0,1,0,0,1,1,0,0,114,1,1,2,0.1,0.1,0.2,6,2,86,101,85.1,9,63,5,5,4
Nicolás Otamendi,30,ARG,CB,35,90,0,0,0,0,2,0,0,0,103,2,5,1,0.1,0.1,0.0,1,0,75,90,83.3,3,62,0,0,0
António Silva,66,POR,CB,19,90,1,0,0,0,1,1,0,0,70,0,1,2,0.1,0.1,0.0,0,0,58,63,92.1,5,47,0,0,0
Gilberto,2,BRA,RB,30,45,0,0,0,0,0,0,0,0,50,1,1,2,0.0,0.0,0.0,0,0,36,43,83.7,4,26,2,1,0
David Neres,7,BRA,RW,26,45,0,0,0,0,1,0,1,0,34,0,0,0,0.1,0.1,0.0,2,1,19,26,73.1,1,26,5,6,2
Odisseas Vlachodimos,99,GRE,GK,28,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,0,0,24,28,85.7,0,15,0,0,0
