player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Phil Foden,47,ENG,"LW,FW",21,90,0,0,0,0,1,0,1,0,41,1,0,3,0.1,0.1,0.1,2,0,23,27,85.2,0,28,1,1,0
Bernardo Silva,20,POR,"LW,FW,RM",27,78,0,0,0,0,0,0,0,0,39,1,0,1,0.0,0.0,0.0,0,0,29,32,90.6,1,24,1,3,1
Fernandinho,25,BRA,CM,36,12,0,0,0,0,0,0,0,0,12,1,2,0,0.0,0.0,0.0,0,0,5,7,71.4,0,6,1,0,0
Riyad Mahrez,26,ALG,RW,31,90,0,0,0,0,2,0,1,0,45,0,1,3,0.1,0.1,0.0,3,0,24,34,70.6,2,28,5,4,4
İlkay Gündoğan,8,GER,LM,31,90,0,0,0,0,4,1,0,0,65,2,3,2,0.8,0.8,0.0,3,0,41,47,87.2,4,34,4,3,1
Rodri,16,ESP,"CM,RM",25,90,0,0,0,0,0,0,1,0,100,4,0,1,0.0,0.0,0.0,2,0,82,89,92.1,4,51,0,1,1
Kevin De Bruyne,17,BEL,RM,30,64,0,0,0,0,1,0,0,0,31,0,0,1,0.1,0.1,0.2,2,0,23,26,88.5,3,15,3,2,1
Raheem Sterling,7,ENG,FW,27,26,0,0,0,0,0,0,0,0,11,0,0,1,0.0,0.0,0.5,1,0,6,6,100.0,1,9,1,1,1
João Cancelo,27,POR,"LB,RB",27,90,0,0,0,0,1,0,1,0,73,1,1,0,0.0,0.0,0.1,3,0,57,64,89.1,6,44,1,5,3
Aymeric Laporte,14,ESP,CB,27,90,0,0,0,0,0,0,0,0,114,1,0,1,0.0,0.0,0.0,1,0,95,105,90.5,2,77,0,0,0
John Stones,5,ENG,CB,27,90,0,0,0,0,1,0,0,0,86,2,1,3,0.1,0.1,0.0,0,0,73,77,94.8,0,52,1,0,0
Kyle Walker,2,ENG,RB,31,72,0,0,0,0,0,0,0,0,76,2,2,0,0.0,0.0,0.0,2,0,53,70,75.7,2,35,0,0,0
Nathan Aké,6,NED,LB,27,18,0,0,0,0,0,0,1,0,19,1,0,0,0.0,0.0,0.0,0,0,8,13,61.5,1,6,0,0,0
Ederson,31,BRA,GK,28,90,0,0,0,0,0,0,0,0,48,0,0,0,0.0,0.0,0.0,0,0,31,43,72.1,0,25,0,0,0
